sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,L_rest,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path
544,motif2_cable,2,True,1.182707101823681,1.431169803377502,5.0163447265930845,915.6657768115364,1.39169081402438,0.06842133,4195.02535341,4153.96544056,0.0,238.03409944,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00544_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00544_stress.csv
545,motif2_cable,2,True,1.2547144637584444,1.1757061719844715,66.51684152161789,966.4394066737179,1.270909325436545,0.10936034,2956.666334,2122.97104506,324.58250694,120.80390007,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00545_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00545_stress.csv
546,motif2_cable,2,True,1.31318735416293,0.9001674501242831,77.54387529381988,975.1011799615175,1.3033158876677058,0.15087557,2869.47584893,2129.16346147,258.45535407,120.70190517,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00546_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00546_stress.csv
548,motif2_cable,2,True,1.2262461374933704,1.255743821450501,19.829343413045994,944.7117499377233,1.3536055851928779,0.10585909,2693.602138,2597.42405201,0.0,143.52733461,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00548_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00548_stress.csv
549,motif2_cable,2,True,1.1624884857082698,1.067327441802408,59.20843933681979,942.019185370085,1.3003502198686911,0.16109144,2070.77742833,1370.11237618,281.92895782,71.12359889,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00549_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00549_stress.csv
547,motif2_cable,2,True,0.9611513252804154,1.0181687589489192,11.688027351410094,879.279188786373,1.316640006436853,0.21982088,2264.85274997,1001.00826181,481.85746783,39.13904892,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00547_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00547_stress.csv
550,motif2_cable,2,True,1.2353880835291249,1.2999854593394846,37.97385925117712,919.478504894519,1.3491137358819674,0.09311221,3018.10643759,2964.10115437,0.0,167.35069645,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00550_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00550_stress.csv
551,motif2_cable,2,True,1.3175657081521468,1.0576980148975192,78.93405360234438,1083.7935450851348,1.350504333899737,0.14501513,2301.81487571,2018.58587214,68.09617082,117.41216913,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00551_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00551_stress.csv
552,motif2_cable,2,True,0.9409611737569459,1.1069141209967897,38.72840295296675,628.9154098178168,1.344436972186974,0.17020675,1970.54169502,1341.19906206,109.59577775,63.64127664,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00552_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00552_stress.csv
553,motif2_cable,2,True,1.307916685671516,1.0797469808697449,65.12036592203509,519.3101754786883,1.3599749359606597,0.08177714,1826.83037538,1796.50389655,0.0,113.19378953,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00553_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00553_stress.csv
555,motif2_cable,2,True,0.9237960924912894,1.483038257003693,70.46116931360116,760.3941030132266,1.2827740403742167,0.04678441,5227.04928491,4767.85942475,131.38694833,313.13830065,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00555_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00555_stress.csv
556,motif2_cable,2,True,1.0643877628651144,1.275643984391738,4.1074298360830275,869.693950097265,1.329950867811292,0.10710071,2935.96272624,2620.27213709,67.00074428,141.07210889,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00556_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00556_stress.csv
557,motif2_cable,2,True,1.2001899935408609,1.1962874748733037,80.35411784072406,1144.8165038804013,1.3101783038517227,0.13705329,2698.42882327,2208.66210859,184.3855468,117.63514033,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00557_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00557_stress.csv
558,motif2_cable,2,True,0.9000441542284732,0.9740908623518983,20.72858935499625,690.0604345261295,1.3737060903867402,0.25407876,1765.47335965,824.69744009,297.21907374,31.54249136,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00558_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00558_stress.csv
505,motif2_cable,2,True,1.0617077616364732,1.014797692239643,87.61050100204834,420.76729262303337,1.2538807821950597,0.13207828,1634.59916064,649.2039243,349.08562236,32.39008398,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00505_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00505_stress.csv
560,motif2_cable,2,True,0.9655427582329694,1.2713462483270979,55.97276572688349,820.9603588772386,1.375838268032842,0.119222,2885.72342116,2653.70389863,0.0,150.06892337,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00560_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00560_stress.csv
561,motif2_cable,2,True,0.9758214855786019,1.1321863619744263,0.7499472002075116,1054.5351059373118,1.2988651360493113,0.1809842,2976.55442264,1676.33057434,454.97547546,80.22497799,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00561_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00561_stress.csv
562,motif2_cable,2,True,1.292016105737462,1.1033417550838787,48.74932522735034,1153.3971875635657,1.325227756255877,0.14443263,2490.19967486,2024.38696821,153.57157083,114.54399578,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00562_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00562_stress.csv
563,motif2_cable,2,True,1.333476230181109,1.126248401424074,18.179166234909836,576.8602394653245,1.2636090185501254,0.06596014,2593.325328,2080.21412983,258.80982448,128.51181709,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00563_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00563_stress.csv
471,motif2_cable,2,True,1.2181467009347426,1.3552766479470302,63.884024663714875,995.6387398411416,1.296702450911639,0.08282024,4023.24693983,3448.69931795,152.07481966,193.23523054,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00471_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00471_stress.csv
565,motif2_cable,2,True,0.9778100694361334,1.0553918185294904,53.88561863210963,631.8317182352623,1.2562383939254356,0.16263106,2401.2917002,953.80025128,476.68510223,41.90202818,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00565_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00565_stress.csv
566,motif2_cable,2,True,1.3390569678115591,1.2562833799723592,30.58837242921753,1001.7381184364585,1.3824375384197793,0.0984636,2947.44705164,2904.28206007,0.0,172.93402192,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00566_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00566_stress.csv
486,motif2_cable,2,True,1.4718999410464058,1.0938661342874143,52.357511715337786,884.2038064351045,1.3283363665672965,0.08278117,3023.29829407,2849.43838345,40.07559754,184.02769031,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00486_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00486_stress.csv
568,motif2_cable,2,True,1.2909967619730984,1.357040903585182,30.757670437983247,537.6455924702096,1.3347339565188097,0.04522631,3489.27812479,3468.67565419,0.0,199.63326149,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00568_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00568_stress.csv
569,motif2_cable,2,True,1.1517436291479484,1.1783015032569766,31.558146711390545,440.9104402871152,1.3386907154623922,0.07576307,1732.83020491,1690.32835306,0.25153872,95.32021113,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00569_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00569_stress.csv
570,motif2_cable,2,True,1.076257820187088,1.0615423515181097,11.034722361003915,1171.52410432988,1.2771686256445736,0.18800437,2726.07178968,1331.89791527,699.08938088,57.51060247,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00570_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00570_stress.csv
571,motif2_cable,2,True,1.0234379209816993,1.2611654957695386,84.38013707733931,687.8992311140817,1.3455298622276006,0.09703801,2506.70038053,2439.06954581,4.64382366,130.35462123,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00571_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00571_stress.csv
485,motif2_cable,2,True,1.4266528029439751,1.4717186694120619,4.293436219743118,591.6569307018682,1.3202190494987038,0.03465838,4984.70878341,4868.47202799,33.75448943,283.66581741,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00485_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00485_stress.csv
573,motif2_cable,2,True,1.263271513849316,1.1146006263781538,55.19825495918867,677.0379163677775,1.366418967874096,0.1093582,1793.57534284,1759.55756794,0.0,109.62021756,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00573_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00573_stress.csv
574,motif2_cable,2,True,1.193635012317432,1.3344563401642098,55.375767765783024,506.7253217725747,1.3516424590184206,0.04972617,3129.23070452,3108.05201186,0.0,175.99835207,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00574_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00574_stress.csv
572,motif2_cable,2,True,1.3448181701172839,1.1509037886688112,79.49946128766547,645.7230417413061,1.2595355123501748,0.0681398,2904.80862726,2242.12865582,311.45620174,138.95466471,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00572_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00572_stress.csv
576,motif2_cable,2,True,1.0680339549519888,0.9217674749613677,17.671553057472345,540.742022439114,1.312591589280578,0.19741945,2011.12031464,807.20436567,239.01725471,33.27848629,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00576_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00576_stress.csv
577,motif2_cable,2,True,0.9375387941340746,1.3996286907865039,14.11916037524142,558.1520471501223,1.340448403560977,0.04877685,3842.05154145,3815.85720597,0.0,232.34427332,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00577_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00577_stress.csv
578,motif2_cable,2,True,1.4894724420278092,1.0228746459659106,86.50956519272899,1187.5384370259258,1.3872197549881506,0.11593787,3200.31933291,3030.09196436,0.0,203.68255697,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00578_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00578_stress.csv
579,motif2_cable,2,True,1.3616337574342097,1.0752739171266728,36.84252496422916,445.85297465694896,1.3234703867303703,0.05895481,2158.65345676,2062.2299803,24.53366791,129.53132987,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00579_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00579_stress.csv
580,motif2_cable,2,True,1.4070364712115144,0.933780907753968,57.640395233865895,1045.8282043143126,1.2993790398341667,0.12083136,3306.43560435,2581.52739473,200.75001984,158.12782406,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00580_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00580_stress.csv
581,motif2_cable,2,True,1.1843842576876007,1.182848041747833,24.77963219110891,610.7295447069316,1.3892460014216195,0.09768843,1924.84120456,1863.29360755,0.0,109.33745006,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00581_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00581_stress.csv
499,motif2_cable,2,True,1.3489911154324767,1.1530905011257404,82.08909104074246,755.7443996084885,1.2850245394911515,0.08148891,2731.62053777,2291.22226239,195.12413195,140.76006152,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00499_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00499_stress.csv
512,motif2_cable,2,True,1.353601252363958,1.1081084646800607,1.356812783579267,834.5496849723112,1.2882128429292257,0.09393066,2548.82369208,2194.14335587,186.76517097,134.28031421,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00512_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00512_stress.csv
584,motif2_cable,2,True,1.4315059435206945,0.9250888761214785,76.3882605466132,1105.7831821447953,1.2608477605315032,0.1114005,3913.20778195,2756.74177543,461.07444371,172.82828653,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00584_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00584_stress.csv
585,motif2_cable,2,True,1.0185040967518249,0.9454269709819472,83.71991354829574,1066.1153656651431,1.2578509262250337,0.22068925,2136.58304754,890.9813269,1136.91262578,30.46008594,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00585_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00585_stress.csv
586,motif2_cable,2,True,0.9568301122597274,1.0288262681300333,64.69194694370783,787.9512479262362,1.3335426896130722,0.21970254,1979.55935758,999.08858274,257.83202279,39.9191009,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00586_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00586_stress.csv
587,motif2_cable,2,True,1.13454051465232,1.3683502133959307,15.77350105667993,1102.1072642237841,1.3580806850965996,0.10157951,3750.12123692,3573.43948382,0.0,204.39672712,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00587_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00587_stress.csv
588,motif2_cable,2,True,1.3746995409454146,1.4023355955584424,35.318056650515395,1021.7254694740229,1.2846762602564727,0.06649789,4980.85300924,4156.88715264,237.24576572,239.79222024,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00588_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00588_stress.csv
589,motif2_cable,2,True,1.2726558400264731,1.2267194781503952,33.75623616794848,899.241855769448,1.293389381629604,0.09456364,3072.52823552,2462.6966334,186.98957827,141.22963326,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00589_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00589_stress.csv
590,motif2_cable,2,True,1.4170130987507212,1.4140353081720127,51.47449528133686,846.5311395705005,1.3271532431512092,0.05515643,4411.6456439,4334.08132604,19.7353989,251.7788021,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00590_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00590_stress.csv
591,motif2_cable,2,True,0.9518289545258269,0.943282185660011,54.45788148904018,1118.0954438726694,1.3996422359457794,0.29348023,1937.45467066,979.81679595,389.02497166,23.2479158,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00591_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00591_stress.csv
592,motif2_cable,2,True,1.011875652626909,1.3800552841218459,89.08569478826296,553.6063407508002,1.383538986305937,0.0518438,3580.04708855,3554.7844013,0.0,207.31945584,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00592_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00592_stress.csv
593,motif2_cable,2,True,0.9846490055293385,1.4661623432804594,29.62269593813478,710.7444111215996,1.2872687114436907,0.04763897,5393.54783213,4526.04992617,177.49019797,285.27093183,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00593_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00593_stress.csv
594,motif2_cable,2,True,0.9320514703471419,0.9629821416061984,41.074233484133934,639.1648755512826,1.272254061415479,0.21589909,2326.25223945,665.98950605,611.05417129,20.66530232,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00594_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00594_stress.csv
595,motif2_cable,2,True,1.157236078842683,0.9654913405898577,49.98669750367678,407.5315999509151,1.3771984536488495,0.14325993,1110.8741284,999.48391025,0.0,50.26453046,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00595_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00595_stress.csv
596,motif2_cable,2,True,1.450505968084861,1.3110256414123131,13.517049939530468,932.8375358409936,1.3184768051235278,0.06812439,3832.24042121,3643.96524481,66.06058401,218.34367768,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00596_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00596_stress.csv
597,motif2_cable,2,True,1.466269529740518,1.41011678549514,47.40727604603214,572.6408492364749,1.3135543643320065,0.03560969,4610.05856187,4413.3233367,58.689295,261.60814,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00597_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00597_stress.csv
554,motif2_cable,2,True,1.1671886896303203,1.366074901721024,67.80737180928216,908.798557652036,1.2662419408139767,0.07344554,4357.20506568,3492.03964288,271.20303201,197.13373078,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00554_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00554_stress.csv
599,motif2_cable,2,True,1.3032845555086545,1.2112898800477896,14.507120900511355,528.7839672524766,1.3921859910214107,0.06221397,2359.01700189,2343.93990688,0.0,142.3648328,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00599_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00599_stress.csv
559,motif2_cable,2,True,1.3896904992607126,0.984883100528218,21.39412955030614,1179.2272173900083,1.3212014399715162,0.13563391,2918.267255,2439.78759574,131.15759762,148.06411239,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00559_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00559_stress.csv
564,motif2_cable,2,True,1.040323528376855,1.2373489652691094,37.618089033715236,853.3958798668625,1.2748053470261107,0.11037338,3517.94440732,2286.75246908,286.37807266,121.85261974,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00564_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00564_stress.csv
567,motif2_cable,2,True,0.9914732938322672,1.3202508418092218,62.002844808430886,989.8831998885033,1.2927690572578163,0.10153871,3770.8877314,3099.93945256,156.52997365,174.07605496,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00567_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00567_stress.csv
582,motif2_cable,2,True,1.415874196077516,1.007077295193569,87.51988048924277,1080.4931771474194,1.3470661292020987,0.12245781,2711.57864984,2541.30490571,39.72024016,158.29027601,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00582_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00582_stress.csv
583,motif2_cable,2,True,1.197326430702878,1.489547174191928,25.300656549235875,668.3193760492607,1.302656016267884,0.04218378,5276.10833806,4746.2511857,113.55158393,280.27205327,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00583_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00583_stress.csv
598,motif2_cable,2,True,1.2815977816234725,1.3443291400612616,62.70624225663962,1031.4289632288414,1.31560727753631,0.08512518,3786.07336099,3446.9969562,88.46646439,194.01212711,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00598_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00598_stress.csv
