sample_id,motif,has_cable,group,sf_wale,sf_course,knit_dir,pressure,crown_height,mean_stress,max_stress,boundary_reaction_mean,verts_path,stress_path,H_mean_x0,H_mean_y0,r_x0,r_y0,von_mises_x0,von_mises_y0,T_wale_x0,T_course_y0,sim_failed
0,1,False,motif1_nocable,0.8035156250000001,1.098828125,60.99609375,494.921875,0.13931735,1768.85102572,2495.24993633,91.8923942,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00000_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00000_stress.csv,2.8125522821913704,5.623136783493036,0.0782476017019879,0.1108835454871023,1743.383456521739,1716.4098460000002,-167.43510217391304,1644.92296,True
1,1,False,motif1_nocable,1.267578125,1.098828125,60.99609375,494.921875,0.06988595,1899.38891579,1947.51947849,114.60972609,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00001_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00001_stress.csv,0.4902093182873965,0.4800930344735758,0.0528620727270761,0.0553260594681782,1917.295788888889,1912.5560395833331,1825.6602866666665,1981.8335145833328,False
2,1,False,motif1_nocable,0.8035156250000001,0.864453125,60.99609375,494.921875,0.0,1682.30224915,1682.30224915,100.22470248,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00002_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00002_stress.csv,0.0,0.0,,,1682.3022000000008,1682.3022,-1127.9773,-1933.6205,True
3,1,False,motif1_nocable,0.8035156250000001,1.098828125,32.87109375,494.921875,0.14729917,1792.33847503,2394.05192748,90.7877071,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00003_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00003_stress.csv,6.535491116453437,4.011588924951843,0.086431594259954,0.0788148464293513,1781.5555608695656,1788.9052204081634,-206.38038478260876,1675.843432653061,False
4,1,False,motif1_nocable,0.8035156250000001,1.098828125,60.99609375,557.421875,0.14845111,1829.42637443,2492.53409248,95.18603053,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00004_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00004_stress.csv,3.7119690280122666,4.927629020940176,0.0733947025250618,0.1025930336733279,1793.932565909091,1778.167436734694,-146.82492045454543,1701.4756081632652,True
5,1,False,motif1_nocable,1.267578125,0.864453125,32.87109375,557.421875,0.13721721,1856.08825901,2487.87713805,100.63177155,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00005_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00005_stress.csv,2.6144946347169222,7.707155793048793,0.0683504930497816,0.0809673450680777,1822.783093023256,1833.5482531914893,1707.8400046511626,-205.9437085106383,False
6,1,False,motif1_nocable,1.103515625,1.398828125,15.99609375,994.921875,0.05717127,5958.25659497,6005.65915421,329.77143029,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00006_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00006_stress.csv,0.4087606375513952,0.3781469810164703,0.0529144062584283,0.0553281418218654,5948.156531111111,5990.301897916666,1397.7902355555557,6568.247066666667,False
7,1,False,motif1_nocable,0.967578125,1.398828125,15.99609375,994.921875,0.05612853,5996.19448342,6048.29573143,356.65305618,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00007_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00007_stress.csv,0.4040538161322682,0.3728662152713898,0.0529392221731185,0.0553490599774769,5984.300826666666,6025.757445833333,654.7871288888888,6331.059360416667,False
8,1,False,motif1_nocable,1.103515625,1.164453125,15.99609375,994.921875,0.12967872,2608.23103028,2757.03578943,126.8046738,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00008_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00008_stress.csv,0.9538773120096348,0.9311473252084952,0.0531897117640173,0.0554367683459539,2589.3766844444444,2716.669967391305,1109.715342222222,3092.6368826086964,False
9,1,False,motif1_nocable,1.103515625,1.398828125,77.87109375,994.921875,0.05719429,5957.80924113,6000.75285194,329.82818781,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00009_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00009_stress.csv,0.4456262574924609,0.4014751832318453,0.0528522387775705,0.0553748499111386,5991.693482222222,5948.120047916666,1405.7666422222223,6522.740295833333,False
10,1,False,motif1_nocable,1.103515625,1.398828125,15.99609375,1057.421875,0.06063545,5972.01759814,6025.27571011,330.25524431,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00010_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00010_stress.csv,0.432714724377802,0.4000634458763139,0.0529241454787765,0.0553354352407622,5960.670428888888,6008.026608333334,1404.2969355555554,6588.747877083333,False
11,1,False,motif1_nocable,0.967578125,1.164453125,77.87109375,1057.421875,0.14989368,2742.42535262,2941.1943258,133.41341444,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00011_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00011_stress.csv,1.1246673108651133,0.905039045449306,0.0530114314738132,0.0567002151759037,2878.2489622222224,2685.711097826087,414.3560555555554,2866.7249,False
12,1,False,motif1_nocable,1.253515625,0.948828125,83.49609375,244.921875,0.07095375,1515.32188728,1565.34894535,76.57216152,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00012_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00012_stress.csv,0.8156947321909676,0.5501740564312766,0.0531697556826384,0.0565730964897497,1498.7240311111111,1525.7618062499998,1469.589702222222,-75.01573125,False
13,1,False,motif1_nocable,0.817578125,0.948828125,83.49609375,244.921875,0.2422203,655.8944128,1414.89661831,29.61769423,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00013_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00013_stress.csv,1.1246121857441191,2.908019045951069,0.0552596829250516,0.1110447249756122,672.5039186046512,591.9115860465116,-113.82180697674418,501.8906023255814,True
14,1,False,motif1_nocable,1.253515625,1.314453125,83.49609375,244.921875,0.01763981,4544.94735611,4548.90850714,241.69789442,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00014_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00014_stress.csv,0.1383723453563707,0.1245640520884191,0.0528326111475492,0.0552756731231811,4547.931746666667,4544.570220833333,2085.3128111111114,5213.00886875,True
15,1,False,motif1_nocable,1.253515625,0.948828125,10.37109375,244.921875,0.06899519,1515.79393858,1567.13469421,76.55660336,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00015_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00015_stress.csv,0.481284645998086,1.0176116987444312,0.052848569427736,0.0566669020511583,1528.357506666667,1500.6026583333332,1487.7490644444442,-58.00229375,False
16,1,False,motif1_nocable,1.253515625,0.948828125,83.49609375,807.421875,0.16222618,1640.69946332,1848.86871516,90.24873094,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00016_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00016_stress.csv,1.05210707351109,0.9552359839938488,0.0534232482078557,0.0552588084994489,1584.4654999999998,1713.9728891304346,1778.2748909090908,418.4728826086957,False
17,1,False,motif1_nocable,0.817578125,1.314453125,10.37109375,807.421875,0.06011844,4709.4818058,4764.63042548,289.06757109,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00017_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00017_stress.csv,1.0434033778796374,0.3985915700940881,0.0631165831057509,0.0553759050598042,4692.2624888888895,4739.405708333333,-223.88020444444447,4626.585677083333,False
18,1,False,motif1_nocable,0.953515625,1.248828125,38.49609375,744.921875,0.07790962,3622.84527981,3696.29956882,192.02793471,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00018_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00018_stress.csv,0.5592779723905611,0.6179187928397973,0.0531030080912447,0.055657150187004,3628.501255555556,3645.721808333333,297.3615844444445,3786.688404166666,False
19,1,False,motif1_nocable,1.117578125,1.248828125,38.49609375,744.921875,0.07252182,3571.87536775,3625.22635058,183.50757334,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00019_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00019_stress.csv,0.5148251037522472,0.5095401409467462,0.0529539409740799,0.0554502566184441,3581.161737777777,3595.669925,1185.2958955555555,4038.882245833333,False
20,1,False,motif1_nocable,0.953515625,1.014453125,38.49609375,744.921875,0.2253172,1225.27021118,1522.93080258,49.73327957,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00020_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00020_stress.csv,1.3978605160843247,1.1319891789294192,0.0547732760336251,0.0575428149733781,1274.1533295454544,1335.028993023256,414.9210386363636,1467.9944139534884,False
21,1,False,motif1_nocable,0.953515625,1.248828125,55.37109375,744.921875,0.07794397,3622.61499308,3694.80978975,192.04363725,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00021_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00021_stress.csv,0.557538190674868,0.6175476274960138,0.0530186285345446,0.055752059941343,3649.427477777777,3625.23083125,300.7248555555555,3764.7618562500006,False
22,1,False,motif1_nocable,0.953515625,1.248828125,38.49609375,307.421875,0.03369292,3492.78039155,3506.9235408,185.1929031,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00022_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00022_stress.csv,0.2683390940994626,0.2413233694342728,0.0528675638033769,0.0553440302883526,3493.7921977777783,3497.112841666667,233.97275555555555,3608.5290375,False
23,1,False,motif1_nocable,1.117578125,1.014453125,55.37109375,307.421875,0.1085172,750.01010613,821.67961933,43.65384063,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00023_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00023_stress.csv,0.7963142171463516,0.8106001217625103,0.0530177188081308,0.0556175208133274,772.5227733333334,771.8815680851064,824.7794622222224,676.6817212765956,False
24,1,False,motif1_nocable,1.028515625,0.8738281250000001,4.74609375,869.921875,0.3010351,1041.99219235,1997.96228023,40.31842332,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00024_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00024_stress.csv,1.4595782286511143,1.321592876266403,0.053556640185466,0.0565018879057204,1181.1725350000002,930.5505522727271,1177.654555,794.2646477272726,False
25,1,False,motif1_nocable,1.1925781249999998,0.8738281250000001,4.74609375,869.921875,0.22089459,1708.19566671,2347.98498074,89.65077607,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00025_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00025_stress.csv,1.3122592242539153,1.157701893607508,0.0527641380242252,0.0571021689722785,1801.6248142857148,1525.9846933333336,1712.7237904761907,169.03548666666666,False
26,1,False,motif1_nocable,1.028515625,0.939453125,4.74609375,869.921875,0.26717935,964.7727988,1269.10098857,33.9419916,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00026_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00026_stress.csv,1.4265104446273802,1.2040219737187636,0.0534923180193563,0.0559274105450044,1041.9887024390243,1058.9539822222223,1040.6624,1155.541153333333,False
27,1,False,motif1_nocable,1.028515625,0.8738281250000001,21.62109375,869.921875,0.30102069,1043.94310994,1928.49396436,40.28329805,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00027_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00027_stress.csv,1.3792681745918016,1.295789126997341,0.0533707364043519,0.0561950761422586,1170.941095,987.1191255813952,1167.843795,731.0751325581396,False
28,1,False,motif1_nocable,1.028515625,0.8738281250000001,4.74609375,932.421875,0.3067134,1079.37801777,2008.7109338,40.75685732,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00028_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00028_stress.csv,1.4651872242823898,1.3207577692675083,0.0534766575766605,0.0564051626698829,1227.0243000000005,981.1627340909092,1227.08808,870.4766227272726,False
29,1,False,motif1_nocable,1.1925781249999998,0.939453125,21.62109375,932.421875,0.20664443,1437.82086104,1750.13912317,74.4147133,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00029_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00029_stress.csv,1.2112086732474336,1.3098773617474049,0.0528877445666446,0.0559964335518545,1531.8624857142854,1401.5955239130435,1692.2701785714282,707.1722043478261,False
30,1,False,motif1_nocable,1.328515625,1.173828125,49.74609375,369.921875,0.03690624,2808.50366928,2824.90145483,164.5765006,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00030_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00030_stress.csv,0.2880201532061086,0.2593523173527237,0.0528400798823677,0.0552880325638767,2814.069311111112,2813.4593833333333,2323.379415555556,3127.800235416667,False
31,1,False,motif1_nocable,0.892578125,1.173828125,49.74609375,369.921875,0.07480667,2501.32664302,2612.27197636,125.0117826,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00031_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00031_stress.csv,1.74527692865081,1.966164802762042,0.0545737248927571,0.0646066672035055,2509.803982222222,2502.1453395833337,-145.5998111111111,2430.55936875,False
32,1,False,motif1_nocable,1.328515625,1.2394531249999998,49.74609375,369.921875,0.03064448,3607.49184328,3619.71060356,200.43275034,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00032_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00032_stress.csv,0.2401778326574281,0.2161920410729172,0.0528378405737648,0.05528654439186,3611.8200866666657,3610.985425,2445.329748888889,4147.402989583334,False
33,1,False,motif1_nocable,1.328515625,1.173828125,66.62109375,369.921875,0.0369063,2808.49329976,2824.87609455,164.57653864,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00033_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00033_stress.csv,0.2879358066607844,0.2593403200465941,0.0528384626748122,0.0552883598657452,2815.739557777778,2811.867452083334,2322.3268222222227,3125.13529375,False
34,1,False,motif1_nocable,1.328515625,1.173828125,49.74609375,432.421875,0.04298716,2820.50831294,2842.75620981,164.82934199,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00034_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00034_stress.csv,0.3345643199072366,0.3011382151034091,0.0528425118776561,0.0552924573614963,2828.060593333333,2827.2315250000006,2332.3420644444445,3143.9091604166665,False
35,1,False,motif1_nocable,0.892578125,1.2394531249999998,66.62109375,432.421875,0.04967891,3433.29964786,3464.83693849,184.91881078,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00035_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00035_stress.csv,0.3940693396994514,0.3616394053241923,0.0528706107851403,0.0555215737137562,3448.4050755555554,3428.8671541666663,-60.63754,3396.2775937500005,False
36,1,False,motif1_nocable,1.178515625,1.023828125,27.24609375,1119.921875,0.19459522,1565.83665195,1852.46150521,78.98294087,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00036_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00036_stress.csv,1.1275350212765345,1.0969735403311862,0.0530282852062591,0.0555860199610662,1637.991513636364,1664.636645652174,1656.5282250000002,1713.046547826087,False
37,1,False,motif1_nocable,1.042578125,1.023828125,27.24609375,1119.921875,0.23441001,1501.16173508,1857.08479781,59.9134873,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00037_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00037_stress.csv,1.3030396172714511,1.0275591741148251,0.0538238310521567,0.0561841823946197,1539.4957431818182,1687.1349888888883,1028.8822886363637,1928.4651622222225,False
38,1,False,motif1_nocable,1.178515625,1.389453125,27.24609375,1119.921875,0.06521429,5840.78455548,5894.53908485,313.03833557,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00038_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00038_stress.csv,0.465460129400462,0.4588698616840831,0.0529317888675624,0.0553872905277363,5838.58112,5874.815489583333,1845.430428888889,6577.2683729166665,False
39,1,False,motif1_nocable,1.178515625,1.023828125,44.12109375,1119.921875,0.19459466,1565.64801545,1852.3288913,78.9834443,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00039_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00039_stress.csv,1.1279198468463751,1.0980078548339105,0.0530280174239234,0.0555912645270746,1649.616581818182,1651.4258152173916,1627.2821,1650.4730978260866,False
40,1,False,motif1_nocable,1.178515625,1.023828125,27.24609375,682.421875,0.14548784,1247.03092624,1395.05048713,70.15972012,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00040_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00040_stress.csv,1.004769589029591,0.909704808213868,0.0529889359851438,0.0555662011648288,1290.7248244444445,1293.1350282608694,1382.7499955555556,1224.426854347826,False
41,1,False,motif1_nocable,1.042578125,1.389453125,44.12109375,682.421875,0.04075026,5753.76553216,5777.11340001,326.63538788,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00041_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00041_stress.csv,0.3251313408198189,0.274043625409903,0.0528727407323758,0.0553655188314561,5758.546026666665,5759.736056250001,1010.77686,6198.3919562500005,False
42,1,False,motif1_nocable,0.878515625,1.323828125,72.24609375,619.921875,0.04608331,4763.54590977,4794.5356774,282.16337486,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00042_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00042_stress.csv,0.3642514790630233,0.3196065163200874,0.0528694799966624,0.0554151216756381,4780.480608888889,4757.302747916667,49.367873333333335,4778.88315625,False
43,1,False,motif1_nocable,1.342578125,1.323828125,72.24609375,619.921875,0.04016184,4858.76254133,4881.52644307,260.54549547,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00043_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00043_stress.csv,0.3136241944575685,0.2820870436817117,0.0528369246501373,0.0552978988676793,4872.58632,4859.769122916667,2733.713833333333,5610.992145833334,False
44,1,False,motif1_nocable,0.878515625,1.089453125,72.24609375,619.921875,0.16150781,1816.915518,2091.17195486,85.89352538,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00044_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00044_stress.csv,1.1523587383172815,1.8151692972269744,0.0533896904447454,0.0610070291049766,1900.3666068181817,1767.506968888889,-121.62349545454543,1710.9278200000003,False
45,1,False,motif1_nocable,0.878515625,1.323828125,89.12109375,619.921875,0.04607465,4763.59522496,4794.51478083,282.11916662,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00045_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00045_stress.csv,0.3553361073797847,0.3203084329849406,0.0528316657662993,0.0553554958733116,4783.347548888889,4754.75319375,49.946666666666665,4775.9870083333335,False
46,1,False,motif1_nocable,0.878515625,1.323828125,72.24609375,1182.421875,0.08487013,4912.73084713,5015.33484367,291.53293688,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00046_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00046_stress.csv,0.6004282888327642,0.6485743105738848,0.0529976185262894,0.0557818929873742,4968.823166666666,4891.89891875,121.53537777777775,4942.25290625,False
47,1,False,motif1_nocable,1.342578125,1.089453125,89.12109375,1182.421875,0.12923828,2420.10623535,2585.7187887,143.19526914,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00047_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00047_stress.csv,0.9162618364636884,0.9171066107534206,0.0529185095142036,0.0553134669172559,2472.947828888889,2469.268441304348,2516.710806666667,2331.3385456521737,False
48,1,False,motif1_nocable,0.916015625,0.911328125,32.87109375,432.421875,0.27692284,572.70965808,1150.31644954,12.9894357,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00048_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00048_stress.csv,1.1339722980643523,1.2257645534909685,0.0554893878454181,0.0580028076190533,576.392356097561,618.5122500000001,371.1007024390244,621.3418547619048,False
49,1,False,motif1_nocable,1.005078125,0.911328125,32.87109375,432.421875,0.24490342,610.78358548,1309.01760939,22.09520119,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00049_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00049_stress.csv,1.3225588007288094,1.293417421424886,0.0539452972458006,0.0567680433885669,669.2492214285713,601.4351888888889,656.7695071428572,383.6288911111111,False
50,1,False,motif1_nocable,0.916015625,0.976953125,32.87109375,432.421875,0.22688866,788.74216322,1131.47427261,30.65073342,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00050_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00050_stress.csv,1.082496496440908,1.1469131328820663,0.0554735118379467,0.0578800161175187,782.9884232558138,868.7743000000002,185.70347441860463,904.0620568181818,False
51,1,False,motif1_nocable,0.916015625,0.911328125,15.99609375,432.421875,0.2769049,573.53160885,1164.44559402,12.91804722,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00051_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00051_stress.csv,1.3373335837002789,1.473212227403017,0.0551042959142226,0.0569744541214369,559.0976714285714,637.4175045454544,418.7309357142857,671.5985318181818,False
52,1,False,motif1_nocable,0.916015625,0.911328125,32.87109375,869.921875,0.31969777,981.70246462,1358.14310707,23.39766707,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00052_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00052_stress.csv,1.1978976745072922,1.2745735121216937,0.0550651469754361,0.0580038750240038,1009.0333925,1106.656838095238,651.34206,1185.4766166666666,False
53,1,False,motif1_nocable,1.005078125,0.976953125,15.99609375,869.921875,0.25151164,1061.09010778,1381.13982091,38.21060848,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00053_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00053_stress.csv,1.296976430391466,1.2086193036476285,0.0539028586473049,0.0560018600963557,1061.1337071428572,1242.54758,842.0605047619046,1411.258477777778,False
54,1,False,motif1_nocable,1.2160156249999998,1.211328125,77.87109375,932.421875,0.09265819,3199.28987452,3295.21371022,165.75825241,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00054_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00054_stress.csv,0.6986922762312048,0.6991596475078016,0.0528559166725421,0.0554531623419711,3263.3114088888888,3197.913329166667,1767.1450222222222,3691.714870833333,False
55,1,False,motif1_nocable,1.305078125,1.211328125,77.87109375,932.421875,0.08317064,3339.67428824,3425.19999496,181.33510063,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00055_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00055_stress.csv,0.6295221703803213,0.6306124091377264,0.0528478395357416,0.055357423724247,3388.1319044444444,3347.0540020833337,2332.686517777778,3832.465677083333,False
56,1,False,motif1_nocable,1.2160156249999998,1.276953125,77.87109375,932.421875,0.07538175,4086.24848512,4153.20732975,211.9013602,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00056_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00056_stress.csv,0.5281429574270509,0.5782331404140357,0.0528486873397575,0.0554062190931708,4135.013100000001,4081.188183333333,1858.613788888889,4680.005610416667,False
57,1,False,motif1_nocable,1.2160156249999998,1.211328125,60.99609375,932.421875,0.0926565,3199.29352498,3294.88293429,165.76971893,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00057_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/nocable_v2_saltelli/m1_00057_stress.csv,0.708035166407899,0.7012177861169816,0.0529057652633719,0.0554804767340357,3248.7972844444444,3211.9181083333333,1769.3047133333334,3707.46111875,False
