sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path
1287,material_nocable,3,False,1.0254235978421702,1.380974155592946,82.10672911336258,1182.8677918411684,2238.0949488940396,3.6011059515761783,0.8328717537638586,0.18720338,2208.2872995,2036.84284907,0.0,0.0,92.09968639,,,,
1289,material_nocable,3,False,1.1075121748318733,0.9419007128356751,3.331287080818036,786.6486833413899,5694.925844553238,4.868642098160284,0.5017034130128569,0.21101215,1533.8416337,1367.90651458,0.0,0.0,64.18630054,,,,
1290,material_nocable,3,False,0.8969662762420599,1.0970820110700366,43.509951723336016,1193.2671438023385,2320.3458391898234,3.9288567974352984,0.5814109981980903,0.47152598,1529.18719373,1096.70397811,0.0,0.0,22.58100765,,,,
1291,material_nocable,3,False,1.2895831119674295,1.1127457920575843,82.41004056206273,732.5577725823086,6340.850214698309,4.70674161888598,0.5470293120040828,0.08109388,3105.65491285,3052.78527081,0.0,0.0,161.82486106,,,,
1293,material_nocable,3,False,0.856388382168016,0.9697323537306332,9.265533185362953,844.9720489821233,3616.151200410209,3.283007110789055,0.7058693505747499,0.38236378,1096.35302924,785.50188882,0.0,0.0,18.84350751,,,,
1294,material_nocable,3,False,1.2247598021064638,0.9705478874084205,54.20897047472979,509.7971355299766,5129.1060975804,4.653727714628362,0.7836975169495175,0.05408581,2912.97334674,2884.03623821,0.0,0.0,170.2097166,,,,
1295,material_nocable,3,False,1.0184758147584683,1.2262209321028614,31.690702067933763,683.0644943401967,1845.6818600916727,4.975988957442594,0.6316124565661794,0.3150642,1022.37680931,833.9447028,0.0,0.0,24.64515009,,,,
1296,material_nocable,3,False,0.9002123766977452,1.2336241404558956,31.59586420812369,952.0167546915126,2769.147246746638,3.965784760647426,0.7426124728892896,0.30017196,1309.73643007,1048.77797648,0.0,0.0,36.59321655,,,,
1297,material_nocable,3,False,0.9244243128240384,1.2437114768271011,89.54164286116108,1029.9374149417374,7577.524876330025,3.0573084232720698,0.5776885969720202,0.21086321,1529.40527011,1299.76466465,0.0,0.0,69.4758849,,,,
1298,material_nocable,3,False,1.1284835649633114,1.0422211029605075,19.460035974872973,964.1834916924449,1191.5933860249222,3.185010292765407,0.6790851391617535,0.37042594,1213.45994786,991.6248614,0.0,0.0,35.5845971,,,,
1299,material_nocable,3,False,1.1155776190869373,1.2119078359862259,12.184285129624424,213.8935929696304,1906.5566558058576,4.878106845330793,0.4835808068522916,0.15193048,527.71493328,488.94046479,0.0,0.0,21.85380816,,,,
1300,material_nocable,3,False,0.9798804007844828,1.3588010717432977,68.03816844145916,959.4203284134728,4301.612177787953,3.0343353921099716,0.8628898242229852,0.08878043,3202.24142225,3130.64801289,0.0,0.0,174.22945689,,,,
1301,material_nocable,3,False,0.9506274925748631,0.850393083646167,80.06622696148224,976.5688505784163,1700.8524115444307,4.350771315939678,0.4754463574508678,0.55699413,1266.45876808,953.32881631,0.0,0.0,49.87492148,,,,
1302,material_nocable,3,False,1.028114742094105,0.9856222920226511,20.39364448522345,813.7908492398836,7869.823219996918,4.5561130741108,0.8898318755748145,0.1324046,2144.25772081,1975.6819475,0.0,0.0,97.45368998,,,,
1303,material_nocable,3,False,1.350113686169421,1.0500770167238356,61.92315326803496,566.0927335470657,5608.148434662098,4.240644780168234,0.6136211567190931,0.05090194,3483.10115305,3459.91398217,0.0,0.0,204.38149251,,,,
1305,material_nocable,3,False,0.9293172598029349,0.8818357011745459,45.146817538726225,837.3671837641614,6870.314068246757,3.259086816094007,0.6349642550586045,0.32114603,1211.11636685,936.99531044,0.0,0.0,32.13006774,,,,
1304,material_nocable,3,False,1.0841839358416454,0.9757575442019205,81.1515347792132,431.462692035743,7706.970580230573,3.8911117040693375,0.5593574671113823,0.12886487,1253.00252889,1165.85871406,0.0,0.0,56.42115268,,,,
1306,material_nocable,3,False,1.1346340718221166,1.3044463559569937,20.8631623490103,799.2401795717601,7891.363061126507,4.525045243467961,0.5835165621796619,0.09674355,2811.31698428,2727.10123647,0.0,0.0,133.27016711,,,,
1308,material_nocable,3,False,1.2293280599304786,1.0694723001300273,4.055172485260343,665.3179737929602,4993.1509764852835,4.78348463524758,0.8533046169145083,0.04485892,4655.6431596,4627.02801547,0.0,0.0,260.8058072,,,,
1307,material_nocable,3,False,1.0387703752515143,0.8293351193053004,77.16288693761015,556.5395754622068,7808.465449057007,4.124511582318492,0.5497175847417415,0.21409663,1172.35200532,1010.94188519,0.0,0.0,49.48201844,,,,
1309,material_nocable,3,False,1.398907621644391,0.8317446688170667,55.303056165684566,374.9389060207148,3928.4818017938906,4.071226529957005,0.7906282854871123,0.02415814,3867.86994985,3861.30337056,0.0,0.0,296.30061708,,,,
1310,material_nocable,3,False,0.9331142896978755,1.125729303068036,52.09882046622301,479.1490770812327,5359.985667255421,3.6587965061213694,0.5658138602260973,0.23096886,738.68230348,583.6633312,0.0,0.0,26.16658081,,,,
1311,material_nocable,3,False,1.3421210200352798,1.1514303667047445,47.21879546807091,868.5950748001276,3201.507334802846,4.737775278464742,0.7332590807603847,0.0947892,2998.17762755,2933.95835767,0.0,0.0,160.28444028,,,,
1313,material_nocable,3,False,0.9068935638500323,0.8832482256255483,63.30829642065547,1063.6701835682807,1783.681984665237,3.9745844088980373,0.767774021611006,0.45880121,1346.47165784,1012.70890854,0.0,0.0,34.85349682,,,,
1312,material_nocable,3,False,1.012983514978632,0.8983260140139229,62.485414660461196,653.7848295692932,5398.30090182029,3.304208283241816,0.6230147763002957,0.25320664,1076.40738438,900.67399622,0.0,0.0,38.58383023,,,,
1314,material_nocable,3,False,1.2366620566889805,0.8443372801763595,52.45964881732747,211.81810519098883,7850.003647267979,3.072207880354522,0.5048788235850176,0.03072326,2241.51047155,2234.10337706,0.0,0.0,137.05649243,,,,
1316,material_nocable,3,False,1.372675300632519,1.1771522216489254,25.369266279055694,385.8261655824819,4796.256936556074,4.04750348742237,0.5339264771673178,0.04266014,2964.54250859,2951.55439736,0.0,0.0,162.65403383,,,,
1315,material_nocable,3,False,1.2323301610857804,1.0937755692585764,88.4061596181728,615.9899912895348,7050.339831913457,3.496729080806536,0.704444963135302,0.05183403,3725.08283267,3694.94199884,0.0,0.0,206.75568261,,,,
1317,material_nocable,3,False,1.2447540061394846,0.8705163708662845,42.30500149929303,849.5151697011555,4711.925054906878,4.902253520711842,0.4801107888232607,0.1586136,1879.26142262,1769.27848628,0.0,0.0,103.4410288,,,,
1318,material_nocable,3,False,1.1900310819975308,1.3977401098488533,33.09339132820769,830.310871824822,3952.6323995375233,3.680413391998563,0.7240202500960446,0.08909029,3027.06083726,2967.0241331,0.0,0.0,150.59860225,,,,
1319,material_nocable,3,False,1.1541412585685134,1.3882669877984508,5.4892316396831635,536.3300332051438,5318.597455329617,4.106746481433115,0.8617897064207956,0.0265226,6550.35680098,6539.02234031,0.0,0.0,335.14160838,,,,
1321,material_nocable,3,False,0.8650436863214822,1.3625107984521585,59.23393259610501,1127.1764025702641,7494.74421041335,3.2059308791188297,0.5917795209615799,0.19503517,1595.24180925,1421.26679987,0.0,0.0,93.76430128,,,,
1320,material_nocable,3,False,1.2656494104348461,1.1735948288700802,73.29623343198557,1077.6374204737267,6385.875931729657,3.4739355438145836,0.7083541096716277,0.07764079,4412.40499647,4342.76465394,0.0,0.0,235.89477918,,,,
1323,material_nocable,3,False,0.9651988097545441,1.3557422838596977,12.433399614692325,1039.826100410262,5926.038702722207,3.651841763463798,0.7829027307608367,0.12616835,2510.32814869,2382.88550646,0.0,0.0,128.9821802,,,,
1322,material_nocable,3,False,0.8431988407078841,1.2690171793888176,40.052856673462934,530.3254077490365,1323.8901477276677,3.585000757162209,0.5869727216636254,0.38265116,614.01661349,449.11760755,0.0,0.0,15.59352264,,,,
1324,material_nocable,3,False,1.143377922590429,1.0862359083704929,80.93247482621122,737.2714587623927,4428.489786441451,3.1306781318400416,0.6795233341337483,0.13791937,1786.74179063,1685.76635632,0.0,0.0,85.66408925,,,,
1325,material_nocable,3,False,0.8887918107752518,1.2038252507112903,78.11434146023126,516.4242231356119,3482.7723197098358,3.0713989743204793,0.7517979990272845,0.2092872,782.50067752,663.68944451,0.0,0.0,34.72382441,,,,
1327,material_nocable,3,False,0.859880825032011,1.3956135909395542,60.61506985266432,350.61839041098517,5902.988826998615,3.5129466393912856,0.7879550487839715,0.06495722,1299.56589949,1275.68305738,0.0,0.0,92.99989074,,,,
1326,material_nocable,3,False,0.863401656372801,1.3939710640684975,75.64627011698106,1041.3835208715404,6648.1218511188135,4.34735124313495,0.5399200001721658,0.2339232,1317.93824539,1109.44674583,0.0,0.0,69.3458121,,,,
1328,material_nocable,3,False,1.3883849762781986,1.2957644401259523,18.271044804172263,758.1831951020213,2587.466069898766,4.20577604859441,0.6688057688053999,0.09994785,2540.89212693,2485.57928144,0.0,0.0,129.13491146,,,,
1329,material_nocable,3,False,1.1458038390290854,0.9980358237289748,57.8812767772504,642.7719383009867,2571.101674382926,4.818505728330875,0.6572247020384228,0.21149266,1177.1456485,1056.62913445,0.0,0.0,49.34568412,,,,
1330,material_nocable,3,False,1.066318793787268,1.218129265111576,54.97818612631365,611.0199189689286,3146.7697147988565,3.9341725798542955,0.8451912144287005,0.10329195,1953.62363289,1892.70575203,0.0,0.0,94.71821123,,,,
1331,material_nocable,3,False,1.1028278532166946,1.0397230780601738,65.68027893094533,455.4467041681903,2333.5778343795637,4.300829183917615,0.8460660654668541,0.1260907,1222.66207956,1159.68142029,0.0,0.0,58.90043167,,,,
1332,material_nocable,3,False,1.0041541987818405,1.3691692479758406,30.546751553634383,448.2321661193054,3021.7557691107995,4.1961067231271345,0.522499769131858,0.18286743,794.22619815,704.23892267,0.0,0.0,35.65542151,,,,
1335,material_nocable,3,False,1.2475764697081353,1.0187254333516802,77.9142746448113,323.30850915550553,3653.3701039228513,4.092652273371691,0.4773327426251459,0.08542105,1309.80254138,1283.42248592,0.0,0.0,69.4296744,,,,
1334,material_nocable,3,False,0.9283864761455489,1.339998177592898,32.36834583409156,789.1845829194589,6999.377352526136,4.646648118213049,0.5730114969889405,0.19068923,1273.36436264,1095.9139894,0.0,0.0,60.86944057,,,,
1336,material_nocable,3,False,1.3152980038555127,0.9290368963037409,59.09915691712842,329.8040776535936,7271.068469553876,4.011721522600701,0.5336400949446243,0.03156961,3229.96636604,3220.90387408,0.0,0.0,200.58461804,,,,
1337,material_nocable,3,False,1.0953525886199353,0.9003069835139342,13.345551346425584,650.8789696516995,3074.8663241125723,4.597368869506477,0.8409021567624606,0.17122435,1321.21521406,1194.87155753,0.0,0.0,61.7995752,,,,
1333,material_nocable,3,False,1.1225684555031248,1.137951484993831,9.90964143653537,1026.0732727356794,2376.591640812292,4.698597299143559,0.7019910020692742,0.26259173,1654.03159047,1437.6069871,0.0,0.0,54.84578799,,,,
1338,material_nocable,3,False,1.3809541218618802,1.3379058549723113,71.07706738586978,825.0269347559457,3062.225517353638,4.316736245895953,0.5751390889844471,0.11545055,2502.055397,2431.20628685,0.0,0.0,120.23567672,,,,
1339,material_nocable,3,False,1.157907590496761,1.2906823418358775,19.822133873768784,839.4854678545423,7457.684915089828,4.521615525728289,0.6288871085751677,0.09033002,3179.02882939,3101.21510233,0.0,0.0,151.77939659,,,,
1341,material_nocable,3,False,0.8813680102271783,1.1228455546395821,26.50664636630032,527.120963274268,7506.467116946254,3.042597381191747,0.8370920690738186,0.18839903,871.14448762,734.20137582,0.0,0.0,40.06927485,,,,
1340,material_nocable,3,False,0.8145510125767519,0.8463282630429577,13.925700548861291,295.87397626485625,1519.556478423969,3.7648596668881726,0.7946166437524209,0.42316519,390.06226073,276.18299462,0.0,0.0,7.24739195,,,,
1342,material_nocable,3,False,1.161585442595819,1.0486842241711907,34.79373170168934,1187.955038796971,2033.548900116473,3.046981400667929,0.7655551071243628,0.24887778,1772.80033575,1561.36514152,0.0,0.0,68.94366055,,,,
1343,material_nocable,3,False,1.16049923041112,1.1520625209166975,49.2373973191348,268.54677405827266,4897.4817282498725,4.861787813067508,0.6217501276244503,0.05760286,1607.87164599,1589.27900743,0.0,0.0,80.10390586,,,,
1344,material_nocable,3,False,1.3406375303378661,0.965733262876679,54.471226053714624,302.8423899215984,3475.91571453424,4.075805096892154,0.45924752169613153,0.05990721,1626.38731027,1611.82962572,0.0,0.0,97.05404938,,,,
1346,material_nocable,3,False,1.1493185627434124,1.1385057356636534,17.342926693213933,535.3594795907082,3965.366544117741,3.593073233455505,0.6560017326777797,0.1162872,1548.00200073,1483.57333537,0.0,0.0,74.95756282,,,,
1348,material_nocable,3,False,1.124619950790751,0.8083729734972407,56.68135128004241,369.55830581743436,6855.783961947607,3.1691664146126017,0.6910270822431068,0.10909159,1220.32012892,1156.74302882,0.0,0.0,64.74181883,,,,
1347,material_nocable,3,False,1.3234443433312506,1.2384823997507795,88.08212024211636,358.63027716174906,5545.231644986272,4.27955968162054,0.7001235423916623,0.02610067,4443.83564607,4436.18776549,0.0,0.0,239.37676253,,,,
1349,material_nocable,3,False,1.041863874341551,0.9202901080856007,57.98688746808278,1045.693545295551,4148.454354409658,3.7369044643414107,0.6469193072413313,0.29275895,1534.22927043,1280.43485041,0.0,0.0,53.66248442,,,,
1350,material_nocable,3,False,0.9169542988036162,1.117544677597207,85.02438882114197,315.94791048736624,6595.036847071812,4.082073260135713,0.6436908450874641,0.19662538,530.09144107,429.53089625,0.0,0.0,21.83882672,,,,
1352,material_nocable,3,False,1.1717025210040464,0.8342691299667171,79.78804839092977,561.3478170416302,4810.695488081614,3.984533776564409,0.7380446503202338,0.11141795,1585.90214661,1513.02786069,0.0,0.0,91.69214061,,,,
1353,material_nocable,3,False,1.0111256145141878,0.8876680300115973,26.28909362200318,1118.095223335266,6977.088109424721,3.011930969155009,0.8247242335386816,0.23252343,1819.88962186,1529.79982696,0.0,0.0,68.47467281,,,,
1351,material_nocable,3,False,1.1694202694655442,1.305787723135865,79.68107466583415,502.3365072184044,6493.594349594256,4.7467406481009204,0.5608578299612305,0.07171548,2403.99411899,2365.11164799,0.0,0.0,115.90412328,,,,
1354,material_nocable,3,False,0.8478608915297472,1.3505679288354115,28.769113248684583,1003.0984735774485,7029.453485134654,4.2550967776021205,0.5074757336349554,0.25073272,1213.8856164,1027.69309119,0.0,0.0,64.45893849,,,,
1356,material_nocable,3,False,0.9347270371791114,1.2660088904577238,56.413009215425035,1053.0780574981216,7733.117198738023,4.022145907672163,0.6318042400981845,0.20704529,1680.13996933,1425.82449783,0.0,0.0,70.98768653,,,,
1355,material_nocable,3,False,0.9017886250125106,1.1765524399499052,36.004616780449275,608.200749157467,6717.27239408274,3.9202508177151296,0.8365670753829302,0.17000792,1126.45103251,980.54810637,0.0,0.0,52.15317782,,,,
1357,material_nocable,3,False,1.0787016979473956,0.8888708948256674,70.70137792347046,741.9557245302818,6159.832005175815,3.397293383892413,0.6187013518843332,0.20337617,1404.56755395,1246.14567483,0.0,0.0,60.79765237,,,,
1358,material_nocable,3,False,0.967268666133033,1.3321654093060626,34.624926803805415,1104.6089021146245,6348.034242323381,3.580628028095566,0.8560410785871833,0.09524097,3541.72108544,3443.07029271,0.0,0.0,185.64377988,,,,
1360,material_nocable,3,False,0.9769355110659771,1.3912851859617832,16.46207022722543,706.3263844435636,7668.409677523722,4.158003745495643,0.6547660248951153,0.10444367,1932.35186546,1849.4129991,0.0,0.0,108.40622796,,,,
1359,material_nocable,3,False,1.2502820392396186,1.1278274961221313,77.73163767499935,325.6789348750194,3890.24413293885,3.201454163231406,0.8105063570322921,0.02869434,3402.33104004,3394.53785387,0.0,0.0,195.46996849,,,,
1361,material_nocable,3,False,1.1758591653120793,1.0524264077842975,37.58784668252408,623.9039690117048,6190.874690011183,4.855933396226071,0.6682067879412537,0.09279522,2319.39487538,2254.00186961,0.0,0.0,116.93052487,,,,
1362,material_nocable,3,False,1.3773192942301402,0.9847795695954379,26.98711934321538,860.3050574640739,1439.1426136120435,4.4385535157549345,0.5283140629727813,0.25214811,1277.63616633,1156.0875585,0.0,0.0,65.53771845,,,,
1363,material_nocable,3,False,0.8682790879958516,1.3853196085961113,5.2112361795017055,654.7457354024468,7751.243231879099,4.1033738990892195,0.7276506471281604,0.12080433,1375.19684441,1291.83355198,0.0,0.0,90.24061366,,,,
1364,material_nocable,3,False,0.9087047592969707,1.1250910698051944,5.290966830882066,310.17710367200266,4879.102040533031,3.4264383052646323,0.6944782004385148,0.19724679,507.16700061,417.8904512,0.0,0.0,21.74169658,,,,
1365,material_nocable,3,False,1.0337620320703476,1.059683250071665,8.008543023161668,644.6117452806814,2288.352095571181,4.5912330813653215,0.8941037609887559,0.17141397,1367.46333499,1248.73644628,0.0,0.0,57.06008704,,,,
1366,material_nocable,3,False,1.1915525184679454,1.002954683693497,61.40245876995415,565.2605186725445,5930.743425613763,3.660664346704622,0.8142806987904039,0.05115442,3363.92675859,3333.62434225,0.0,0.0,193.91446275,,,,
1367,material_nocable,3,False,0.8974642588959065,0.825353388896862,75.00316154912267,1012.1276841878447,2003.340844212893,3.384842772451503,0.8075571463459692,0.43406986,1245.28809982,940.35480697,0.0,0.0,34.60807696,,,,
1369,material_nocable,3,False,1.1491917927490274,0.9622440962508011,33.45180439954835,698.8984799829898,3526.6478889186114,4.21818512632615,0.4847299468656105,0.2251644,1251.22332395,1121.85421648,0.0,0.0,53.45103549,,,,
1368,material_nocable,3,False,1.131631833566261,1.1218704597588398,71.72933981645339,904.2647184171282,5029.212145388837,4.5814749174878795,0.6808915735241081,0.15638876,2115.24145792,1970.55472078,0.0,0.0,91.787874,,,,
1370,material_nocable,3,False,1.2354992982005235,1.111254230568187,18.402267304478197,542.4304187906995,2563.718482294831,3.2325150053397804,0.49459671080930817,0.16495936,1169.98243223,1095.51476114,0.0,0.0,53.93782531,,,,
1371,material_nocable,3,False,1.25670998610959,1.2700850950671467,84.23725472711173,291.6025038979526,5289.163370908157,3.439630444197228,0.7446308945877647,0.02133988,4263.14618019,4258.09460834,0.0,0.0,231.31824207,,,,
1372,material_nocable,3,False,0.9588888719608245,1.1820650755363182,38.80510236389901,1096.1900599102205,5810.882555513637,4.035551238414704,0.4517752767897587,0.30301663,1536.97249617,1180.14058378,0.0,0.0,39.17122882,,,,
1374,material_nocable,3,False,0.9460056776767032,1.2174383596644307,24.55892542950739,921.6616698839175,3972.3227665357163,3.3682759518104666,0.5161360878856058,0.29565774,1224.84310105,958.86726212,0.0,0.0,35.67635963,,,,
1375,material_nocable,3,False,0.8481698112873688,0.8142881286507244,19.32088407076003,980.8905123753191,1352.0208557002184,3.3893762820180733,0.798430587469745,0.52390665,1197.10956726,866.19989482,0.0,0.0,33.31167158,,,,
1377,material_nocable,3,False,1.213976892477578,0.8046150438794374,9.062529261052063,426.671367923788,7524.43891623342,4.461688822873398,0.5805309056280692,0.06344337,2135.8993673,2101.18321063,0.0,0.0,132.54494699,,,,
1376,material_nocable,3,False,1.3656699542243027,0.9822632155779811,84.29437746741947,586.6154656613523,1239.9802074642039,4.638376057997476,0.8731238341802843,0.08109581,2064.71656423,2029.11280195,0.0,0.0,130.72668592,,,,
1378,material_nocable,3,False,0.9920755468015184,1.28711668677113,23.42445974137489,811.9650191193965,4265.880343879207,4.139067414474482,0.6368104754556777,0.20884659,1385.21172329,1205.76833699,0.0,0.0,53.71706764,,,,
1381,material_nocable,3,False,1.378490528160531,1.2292374532542967,49.52802286846759,752.4272096373821,4483.527747417677,3.6297358006640392,0.8299706494361847,0.03215409,7072.40388334,7055.27741251,0.0,0.0,405.23623152,,,,
1383,material_nocable,3,False,1.273109179555628,1.146227114669688,86.44423257139732,866.7760675544556,6799.4156853274635,3.1408227934806208,0.7283061928653616,0.05461753,4855.85087344,4816.68094801,0.0,0.0,272.59666218,,,,
1382,material_nocable,3,False,1.0235916732617882,1.3704050895866784,62.317782904205735,932.956850665798,3157.3924860573397,4.626478420123856,0.6300154351397851,0.23953929,1519.19544468,1311.3557819,0.0,0.0,51.4283091,,,,
1384,material_nocable,3,False,1.2931223267476055,0.9765330644014688,62.73289647029166,1083.4753695228392,5520.966575047796,3.469519390727466,0.7899783221553555,0.07112815,4421.63743209,4356.79923373,0.0,0.0,272.067106,,,,
1385,material_nocable,3,False,1.3109254693350323,1.3680187412681726,83.9549005633537,1065.1118385659406,2122.387081500853,3.3624381536436583,0.6222684108448837,0.1886639,2024.59813391,1884.26503027,0.0,0.0,85.24447218,,,,
1386,material_nocable,3,False,0.891924211055486,0.9250170334763217,49.8179789837626,1146.8434131397476,2914.6507398010435,4.497182791761603,0.5933952203003279,0.48015251,1523.99986184,1116.70625191,0.0,0.0,36.1442148,,,,
1387,material_nocable,3,False,1.2741106206619015,1.3780173011244825,64.09632016483492,625.4615602155177,7632.17377056288,4.38791829524155,0.5419169611415817,0.05158238,4121.83102191,4092.88189661,0.0,0.0,204.0363909,,,,
1388,material_nocable,3,False,0.8286854491101108,0.9828993423282645,54.78652652587196,420.45007162201114,6791.544943776444,4.612859152904466,0.5698065648267865,0.33924143,916.97039004,434.41115211,0.0,0.0,11.96435873,,,,
1389,material_nocable,3,False,1.129160772718192,1.0910083873498435,4.908249060251457,227.0819346332815,2630.003845215994,4.537316168860648,0.6740295435329108,0.09548407,822.4563955,795.48248806,0.0,0.0,40.01814364,,,,
1390,material_nocable,3,False,1.0458857979676373,1.0708070972146606,85.44164538110091,313.4517360080555,1613.2324434118714,3.108297130690358,0.8147985708521912,0.16271846,651.3326147,597.36922596,0.0,0.0,29.06022062,,,,
1391,material_nocable,3,False,1.246247381603367,1.2530696907154835,79.41112935841312,910.0758063341683,3325.7270801911973,4.375637844168043,0.5211895186103325,0.18329732,1902.12957612,1765.31129344,0.0,0.0,77.96534991,,,,
1392,material_nocable,3,False,1.3267827436765958,0.9883632605778285,52.21381271797425,411.3067394942857,2716.6295835268234,4.116622509478645,0.7263033049729761,0.06190981,1976.49564205,1955.51231756,0.0,0.0,121.3248406,,,,
1393,material_nocable,3,False,1.173330660388933,1.3255387225647035,87.30563391995554,244.86050708172155,7412.746653947196,3.382547074239196,0.49837641986893644,0.02997682,2518.26055702,2510.58733057,0.0,0.0,135.34856676,,,,
1394,material_nocable,3,False,1.2255441534686367,1.3139543141399428,70.13837788865358,242.45059060225006,1054.6305062414128,3.795581202706121,0.46652293186353183,0.16933647,523.34652038,487.85103014,0.0,0.0,21.96588847,,,,
1395,material_nocable,3,False,1.390375010757305,0.8872923364469709,30.676967902420593,715.2018020768633,4777.311024158022,4.3366137107734435,0.7622563294186,0.04358007,4374.07665269,4351.22482512,0.0,0.0,310.27180245,,,,
1396,material_nocable,3,False,1.0216753854577236,1.3756732022172293,23.136703030058634,548.2672154146203,4356.045909419837,3.527137829244815,0.8516037487718666,0.05166309,3224.57606698,3200.10557388,0.0,0.0,173.68222862,,,,
1397,material_nocable,3,False,0.9391345360469456,1.0323179284288775,84.48303702665173,999.0221817101722,3049.0858000539324,4.108664631423815,0.6645460435223529,0.36828897,1366.14712545,1047.71940927,0.0,0.0,27.12865143,,,,
1399,material_nocable,3,False,1.2176916902601673,1.3446603845674865,30.96720255108442,739.2324857607896,5652.506172561251,3.699224277214473,0.8316357493722382,0.03507005,6687.58997962,6667.59184209,0.0,0.0,351.26004716,,,,
1398,material_nocable,3,False,1.3357661290550393,1.105079254916323,18.998037885908452,576.2411951696686,2539.278337221258,4.1492294637402924,0.736798920178606,0.08093561,2231.29643982,2194.6352401,0.0,0.0,125.50625434,,,,
1400,material_nocable,3,False,1.302164617944444,1.1586024602935139,49.47305188600907,677.0673762949646,1719.5551973965328,3.4656872894814983,0.5010209221453008,0.2170863,1179.2469841,1077.95194923,0.0,0.0,50.10529782,,,,
1401,material_nocable,3,False,0.9480288369818085,0.8022742232761686,6.532275067637368,407.5096250210784,2997.651483942072,3.2935312240406063,0.760146871958381,0.31358317,583.89987753,471.66274738,0.0,0.0,20.74241673,,,,
1402,material_nocable,3,False,0.9715675021993605,0.8000165540338292,33.21613397406861,296.1286489882734,2839.0353231441804,4.478980061262806,0.5666580203399836,0.30255498,485.65728591,396.60756896,0.0,0.0,18.88542394,,,,
1404,material_nocable,3,False,1.0619006840883043,0.8794854221124995,26.098716532464316,1057.644463867669,5009.578851772181,3.5634394084237995,0.8972644663040732,0.17651262,2028.18738762,1809.7759225,0.0,0.0,93.49217441,,,,
1403,material_nocable,3,False,1.1559063882999427,1.3541122470211624,75.84561880962349,337.4592624857936,3132.8406370945645,4.014715028540566,0.7213960597072118,0.05834118,1871.6517221,1853.8636147,0.0,0.0,95.0605897,,,,
1405,material_nocable,3,False,1.0142571307553578,0.8616914918241778,1.6325080778347107,777.2447794027051,1562.4017224507193,4.419259379677785,0.8853160427521016,0.29134303,1090.50639523,905.42429571,0.0,0.0,39.56907411,,,,
1407,material_nocable,3,False,1.1630932438999437,1.345838281786074,55.169051557356035,710.9117459171396,3925.075067569338,4.058980866304514,0.8109614393933455,0.0657672,3537.04194272,3498.12291412,0.0,0.0,177.56325896,,,,
1408,material_nocable,3,False,1.0596165124849986,1.1702106320406478,4.6140766675782565,309.3832055370772,2186.7442511619206,3.2394357840355505,0.7784359206286635,0.11355762,870.63147357,833.49264349,0.0,0.0,43.05280984,,,,
1409,material_nocable,3,False,1.0519171897252173,1.0891030084360234,72.63925754626318,1159.197482263558,6982.4142394862,4.757340231115159,0.8768728961635673,0.11871297,3379.25273301,3215.61807769,0.0,0.0,156.95856928,,,,
1410,material_nocable,3,False,0.9741399893964302,1.335313529173467,72.81772054101468,996.8398240751544,5555.646420639004,3.3193671839577434,0.8781199326143072,0.07756184,3867.6149657,3799.16993329,0.0,0.0,208.10383659,,,,
1411,material_nocable,3,False,0.8735456591185303,1.317520277131576,27.144674302709642,376.8102246294453,3257.8103064108877,4.037477730345211,0.49865276374234013,0.22785423,497.67765899,428.77726478,0.0,0.0,26.03253399,,,,
1412,material_nocable,3,False,1.1934020579156914,1.3840334756660093,0.8817609133954843,781.6517615923996,6508.996024899881,4.576999188110295,0.6622380200852394,0.07055905,3747.22392452,3696.26016505,0.0,0.0,182.14493442,,,,
1413,material_nocable,3,False,1.2853021290057625,0.9015159405637869,39.03034363276846,545.4603997251788,6137.369432741418,4.717412868033809,0.5104876721713958,0.0715454,2456.72297187,2421.24935304,0.0,0.0,147.4517534,,,,
1415,material_nocable,3,False,0.9541351373899857,1.0336893865527161,47.50388462833954,897.3738069536009,2939.2274892295086,4.256098253138358,0.5026914400237714,0.3997876,1224.42689174,924.7447767,0.0,0.0,23.6218207,,,,
1416,material_nocable,3,False,1.348997973178129,1.3658668363606745,55.76044222168844,978.0512779171755,3428.597106534199,4.170050776506355,0.8448583106367464,0.05046285,6246.13089521,6211.15429219,0.0,0.0,327.74951315,,,,
1417,material_nocable,3,False,1.2618680806743425,1.22100515712703,36.97372453266801,1145.9277333027749,7139.386992617209,4.740424530645925,0.5926100690962282,0.1037927,3901.21151389,3794.39444036,0.0,0.0,187.39284162,,,,
1418,material_nocable,3,False,0.8691719792397362,0.8950587183554161,88.56328357608136,1016.3859429395291,1874.9056638808772,3.173711876532556,0.5650289909206795,0.54755421,1266.89509461,894.31636606,0.0,0.0,31.07857416,,,,
1419,material_nocable,3,False,0.8439664986047809,1.2421891744826674,30.371250636459816,827.944755283957,4219.641507533734,4.390046905875394,0.5878976261746661,0.31922695,1022.09356716,758.16451113,0.0,0.0,31.33077335,,,,
1420,material_nocable,3,False,0.9251578478532768,1.0900703090388122,28.557882237475983,397.9352629538057,6561.355141169375,3.745276732946816,0.48732237112052007,0.23355133,613.8189177,474.60693361,0.0,0.0,20.77703606,,,,
