sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
1064,material_nocable,3,False,1.1122502049928986,1.1960223645216548,48.53807384528619,701.2188757440816,1073.161796527654,4.294447999302976,0.4695050132147035,0.42595871,943.49822181,742.32664901,0.0,0.0,20.62626132,,,,,2.2060689908759277,0.057322474447668165,1.9536414510375124,0.053810468787764784,790.5355400000001,823.4446459459458,0.12136784199926197
1062,material_nocable,3,False,0.9579491410151024,0.9307307182320146,28.32403264195167,388.25151619625,5063.688317281649,4.515710346973835,0.7774145824056242,0.23834864,686.77685737,547.70006824,0.0,0.0,21.1538292,,,,,1.7314235472350084,0.05295259803338734,1.723085413205898,0.05697727669329263,631.2925095238095,559.240011111111,0.004827391750662138
1066,material_nocable,3,False,0.937436868253852,1.0854910404381402,29.15015694857728,631.6662707772714,7310.432421659924,3.791827610407227,0.4728127632814299,0.25659417,955.31601291,725.45878045,0.0,0.0,28.19785375,,,,,1.8492418988987704,0.053042544775045386,1.708330341860535,0.05594984532557318,818.436204761905,763.1296955555556,0.07921781906425056
1067,material_nocable,3,False,1.1352470485078985,1.02643518108868,13.549438411493377,288.1572875854598,3626.025031576655,4.790050202637307,0.8132758701064717,0.06094179,1548.16344975,1526.00462992,0.0,0.0,82.23423762,,,,,1.064414358469814,0.05282579279566458,0.8571681524177066,0.055438036036894116,1543.1888933333332,1523.6134145833332,0.21570367639991342
1065,material_nocable,3,False,0.9720041232902722,1.1347143406693656,0.9507387530412688,254.56132382586156,7216.751682711915,3.3325062536652887,0.7191820552394013,0.09876427,741.2394455,693.8741757,0.0,0.0,40.43885361,,,,,1.2518319256117394,0.05291694698537494,1.0456116191876774,0.055553718620006624,718.6342,700.3433229166667,0.1795215441884266
1070,material_nocable,3,False,1.0822857326344095,1.1415459174419391,12.377982847270404,416.2673003625613,1921.0681626026635,3.665640099752779,0.5631567557336332,0.22946702,708.37117358,615.8198322,0.0,0.0,25.03438365,,,,,1.73012617124958,0.052683529572324146,1.656413410612362,0.05564831000858873,673.7929452380953,613.8836369565217,0.043532791426397634
1069,material_nocable,3,False,1.1043542467878231,1.3926174366818618,76.87216482897175,361.95302683095736,1952.4051121065745,3.3930555091615537,0.5440844936044875,0.14631958,790.57906008,740.87054348,0.0,0.0,37.64648502,,,,,1.4719039009356434,0.05288124022492809,1.2628357392843608,0.05531118051729564,749.2462733333334,763.287254347826,0.15289803722190057
1071,material_nocable,3,False,0.8389736412824571,1.2730998010687935,44.80009332330931,457.0291686279898,4921.628153135365,3.352782955785925,0.7498947213344187,0.17293332,728.02839526,655.76765227,0.0,0.0,43.06010276,,,,,1.5780726072886315,0.053361154795328374,1.380791522226777,0.056137278953681605,678.7764644444443,678.5345217391305,0.1333492018737369
1068,material_nocable,3,False,1.3115215711448318,1.209854810524882,63.79293783537955,1005.3724502773864,5277.858877920536,3.6411422348204,0.6450680743463534,0.08835898,3707.80795738,3637.12275714,0.0,0.0,193.97854761,,,,,1.2149075361381096,0.0528166539571172,0.987941542776719,0.05513213575012402,3640.165908888889,3679.2254625,0.20606585855913387
1074,material_nocable,3,False,1.1518671018785964,1.1313517544613143,17.12035903894261,779.9444314334763,5524.681342535584,4.65903791144573,0.8998419039431511,0.04384813,5747.51399758,5713.97655387,0.0,0.0,303.61291987,,,,,0.9794086946301337,0.05283190319010156,0.7645345692901799,0.0553213316396658,5736.683088888889,5713.604916666666,0.24642329803427832
