sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,E2,r,nu,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,cable_wale_tension,cable_course_tension,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
2393,material_ext_nocable,3,False,1.053108238284189,1.3715135403469811,68.01841384987966,539.0911877759145,14476.57550702844,19333.16856253267,0.7487947699935632,0.12498922678741285,0.08009527,3525.02423089,3447.66111419,1.39175797,182.99272729,,,,,0.5761021006515217,0.052864379302522004,0.5407646593076071,0.05515573192058603,3437.4957177777783,3483.363041666667,0.06327960077387879
2390,material_ext_nocable,3,False,1.331389124946889,1.1258184446937742,55.93962011140517,359.13880960861457,17827.847933560843,2160.1796865247657,8.252946754740467,0.13367985332362517,0.0,1904.33739671,1904.33739671,0.0,64.53755389,,,,,,,,,,,
2391,material_ext_nocable,3,False,1.1779483654044862,0.8394416133870813,28.194174054418212,736.3785507132351,3672.1338453291733,4680.685691306504,0.7845290385871184,0.2790038018930816,0.12080079,2005.01235859,1886.82491441,11.62839806,108.08137518,,,,,0.901527262987637,0.05307938244020625,0.8386919952586501,0.05585952478264665,1906.7749555555554,1918.5056553191484,0.07221534577465753
2392,material_ext_nocable,3,False,0.9759769149927349,1.147706695765139,18.061995173141586,767.1046106190677,8857.746688211933,11500.082602283634,0.7702333100157909,0.10721995234891754,0.0,2280.76419157,2280.76419157,0.0,125.78630058,,,,,,,,,,,
2396,material_ext_nocable,3,False,0.8913769038542616,0.8147526727080278,78.24448165149101,996.995715936972,9085.330755072853,7914.756900446047,1.1478976384683195,0.175616872750551,0.18551181,2276.70255964,2019.76009259,0.0,114.11540326,,,,,1.1951473295421937,0.05395693952370245,1.0815087404645018,0.055417464911669996,1938.3166222222221,2098.1991777777775,0.09982938624309438
2394,material_ext_nocable,3,False,1.3965672066799883,1.1666039191684239,38.77964863370149,628.0178655859316,5176.724908182687,9138.97799763209,0.5664446188101094,0.16860274457908297,0.01916369,6120.95357727,6047.21861851,0.00470487,445.75594898,,,,,,0.13921775335570893,,0.09192322487410723,,,
2395,material_ext_nocable,3,False,0.9274694671495023,0.9068041229201427,10.228460293239152,295.5675362847216,17150.30869056523,13616.987082696753,1.259478957159202,0.09311486528790035,0.08297118,4646.77206998,4556.62261506,3.41853657,237.53557061,,,,,0.6111806539531284,0.052708770345885794,0.6947422740779091,0.0552813453163529,4581.915128888889,4589.13535625,-0.12797327978729653
2397,material_ext_nocable,3,False,0.8732260057793721,0.8632069288643027,49.80553594013625,773.3037443393305,10601.326929181136,6566.342380303946,1.6144949981560992,0.19831819353550711,0.27052942,1837.96941391,1099.59225265,29.63347477,45.01473313,,,,,0.9686770792117015,0.05463622138191353,1.2461996600269063,0.05601671047747853,1067.0560585365854,1261.082133333333,-0.25059866844834594
2398,material_ext_nocable,3,False,1.0950810566770734,0.9680547803773142,66.15144349165132,260.5378713891079,15882.172157041932,10548.214566921662,1.5056739750864685,0.1263310968195171,0.0,2087.01718734,2087.01718734,0.0,96.21564828,,,,,,,,,,,
2399,material_ext_nocable,3,False,1.2224483026602853,1.313951168525762,18.77491627533944,577.5081101709811,13791.328922390288,2615.6933394398516,5.272532798261317,0.11829123733592924,0.12155505,2229.98948815,2069.95209739,13.37415595,116.67595226,,,,,0.9602830163131635,0.05333789569120354,0.7830035362116853,0.055609828680117636,2062.2899113636363,2120.1807872340423,0.2033853583562835
2400,material_ext_nocable,3,False,1.1398544202964764,1.2611554493990984,55.254626260925846,297.63107767951504,1802.457178577446,16428.30011109665,0.10971659675001671,0.13503350399657,0.23909551,1569.32109839,888.41328142,,38.82214009,0.0,0.0,,,1.2912322588672895,0.05398417050869596,1.307612204956071,0.05546622934399635,756.4267857142858,997.8530636363637,-0.012605560907391632
2403,material_ext_nocable,3,False,1.3976327573181262,1.0723049426389506,51.861750354188175,1119.6359237384038,19946.91834691482,2704.8826569237754,7.374411712780238,0.27592027144677533,0.0213337,5469.77818623,5464.21658679,,297.9439432,0.0,0.0,,,0.16726130407974132,0.0528325634965491,0.1504573587569396,0.055275565842410036,5468.9188955555555,5462.9569833333335,0.10577877404349749
2404,material_ext_nocable,3,False,1.1848288208781117,1.3082520277410667,1.7488313680434893,1115.9835336179822,16356.93741492074,12796.833679636038,1.2782019227889156,0.10153326277026355,0.03914839,3519.87661582,3502.87655833,,183.79715709,0.0,0.0,,,0.306946835967149,0.05284234537532374,0.2761114033450066,0.055318135984057874,3512.7142844444443,3503.99899375,0.1057713639670696
2401,material_ext_nocable,3,False,0.8124369957196047,1.3975058902945996,32.21863989694338,774.5838336927006,12427.005326066277,5477.24548821514,2.268842131104816,0.12167106177878893,0.28840504,1705.59355464,876.40768972,,30.96419745,0.0,0.0,,,1.3736077100164514,0.053505947179556645,1.2982031738234259,0.05624095986680417,948.8259341463412,890.744740909091,0.05644451607641896
2402,material_ext_nocable,3,False,1.3847139697057171,0.8611600588720049,35.41451479891599,262.8745861611836,9960.50758251838,1143.9075444629389,8.707441113341732,0.10542643583208328,0.08586155,2846.64536159,2774.8751952,,141.0846347,0.0,0.0,,,0.6663537734479242,0.05297385246097648,0.6574881342604019,0.05547961470111289,2790.4690644444445,2805.053947916667,0.013393803498590677
2405,material_ext_nocable,3,False,1.0907516839721454,1.035936670129334,5.520821197292317,498.18596663163373,2268.9191677121535,17446.827349413597,0.13004766553091462,0.15331194163748008,0.07137164,2555.01382703,2460.95165245,,140.83230224,0.0,0.0,,,3.0623360231824424,0.07423130168918783,1.0806450962995107,0.059413015052225876,2438.4336111111106,2465.43361875,0.9566497503762346
2406,material_ext_nocable,3,False,1.046002302261462,0.8194373597073066,17.638501144000454,546.9179535421549,2209.8692974870037,9998.281172587802,0.2210249201178481,0.2789444542845628,0.05437694,1230.57656094,1204.9440751,,71.95325206,0.0,0.0,,,0.42023157412078066,0.05285701581490704,0.36064005593133197,0.05534869211986212,1217.597797777778,1209.02690625,0.15262820647094522
2407,material_ext_nocable,3,False,1.0883098009446774,1.0458252748131496,62.190328192507344,1101.4285619796178,18287.212554327765,18325.523193384444,0.9979094381834342,0.27788209626410443,0.0741559,3369.13973155,3304.40031924,,173.94124779,0.0,0.0,,,0.5294830569697461,0.052972287884635746,0.5905637078289157,0.055788514100360675,3332.124748888888,3300.753835416667,-0.10906803676210676
2408,material_ext_nocable,3,False,1.2543367595438495,1.388478985862137,77.6592877362992,393.98868310346035,17995.090089552366,17945.757222235366,1.0027489989252654,0.11927391531533958,0.0,1678.32375947,1678.32375947,,80.11100312,0.0,0.0,,,,,,,,,
2409,material_ext_nocable,3,False,0.9622529067327232,1.2430933098691246,17.307935926082408,290.55284846702307,8228.280914379502,4576.417767755465,1.7979741649362395,0.273600121632808,0.08051046,1482.96925555,1432.7123289,,70.4622499,0.0,0.0,,,0.6190071326078294,0.0530518198938978,0.5577289891507443,0.055437706969165175,1432.2000955555557,1464.4078604166668,0.10414933700770213
2412,material_ext_nocable,3,False,0.950316203096519,0.8985627220126231,84.88165260665,981.6698008426173,10292.623576337655,8395.215465698211,1.2260106507560187,0.1406830416818635,0.07135944,2390.01258077,2344.56339582,,143.82061297,0.0,0.0,,,0.4949160438142121,0.05285538349745894,0.4896072734810663,0.055297055139148774,2346.159922222222,2348.257935416667,0.010784448148430393
2411,material_ext_nocable,3,False,1.0660263855499177,0.8666323745724295,69.50178536588564,314.3256509993429,11364.450282292008,16706.506223564465,0.6802409869672507,0.23710919653908452,0.1854017,1335.8634113,1053.86889059,,51.81219732,0.0,0.0,,,1.1344957404383036,0.053120705114285544,1.0847323994821525,0.05592565487590139,1091.3425255813954,1055.0191304347825,0.044847431465910276
2410,material_ext_nocable,3,False,1.3020092266393033,1.2461239170230083,89.28232884301089,1006.0712463254695,14862.493203340517,18709.06405794351,0.7944006796550673,0.26460746442837363,0.22776772,1724.13313934,1460.35958281,,71.06483866,0.0,0.0,,,1.2897287817924263,0.053164681834955804,1.332573559117401,0.05539542758146501,1484.7577619047618,1576.9939844444445,-0.03267722158239725
2413,material_ext_nocable,3,False,1.2560727085023202,1.267301735050463,21.384521653347278,924.8853336191168,14916.875828538938,10836.04048229689,1.3765983850751582,0.10894649310464687,0.19456432,2359.30443718,2072.22349605,,95.28445234,0.0,0.0,,,1.294428819627366,0.05407335148433434,1.043147563937508,0.058004920058030006,2201.6104363636364,2068.5694,0.21499297944364615
2414,material_ext_nocable,3,False,0.8274213334315719,1.3428820675372615,58.46398893710157,899.773320275831,14355.383423313717,14604.714468118373,0.9829280438622106,0.1415426170984477,0.21609787,1126.63058852,764.83595912,,33.14337062,0.0,0.0,,,1.2748184990098215,0.05335107512685555,1.3404391462564307,0.056296173588636714,835.4348261904763,755.5383377777777,-0.05018293120403328
2416,material_ext_nocable,3,False,1.3547836739355543,1.2769590128596786,50.913697159828004,444.73128945762477,19151.896489825478,6277.803613678178,3.0507320184557893,0.24440800582329214,0.0621465,4382.78588845,4333.06263806,,234.93926186,0.0,0.0,,,0.4756665634253268,0.05282144125077855,0.43354761016372273,0.05542025828571569,4368.913591111111,4319.5898145833335,0.09264913479151544
2415,material_ext_nocable,3,False,0.8201926311128727,0.9503324040221872,55.383644109062615,777.9529761471622,8727.092506472804,11204.1452447294,0.7789164024429406,0.2635839619793183,0.11746868,2640.91149741,2522.40431185,,123.38033405,0.0,0.0,,,0.9097819509208518,0.05306648853008321,0.8904814371527937,0.055856226422614445,2584.665737777778,2536.042512765957,0.02144187777846264
2419,material_ext_nocable,3,False,1.340496321061532,1.2978017701430704,9.028731773719365,959.9054538767008,1330.2532586192553,19215.314574136377,0.06922880463324618,0.15756731645294808,0.02723602,4069.73620218,4060.17178746,,218.28199139,0.0,0.0,,,0.21339124122576808,0.05283334305178172,0.19210752489676175,0.05528448026136044,4066.391946666666,4060.203925,0.10497549244120272
2418,material_ext_nocable,3,False,0.977466155940889,1.189893942377156,76.05757663494684,859.3465701234654,10434.310056503766,4719.178969020593,2.211043515196305,0.22669143060257535,0.0,1912.2827534,1912.2827534,,85.48112528,0.0,0.0,,,,,,,,,
2421,material_ext_nocable,3,False,1.044079440169223,1.265381716879511,64.72492440096767,664.6911793755909,16423.88751102297,5248.840239048899,3.1290507546480426,0.11084453146694523,0.06051006,2174.02431582,2137.51516612,,102.8205001,0.0,0.0,,,0.4346348692295908,0.052970868984984903,0.43514261429679,0.055582294041882654,2146.016622222223,2144.5155062500003,-0.001167528653743988
2417,material_ext_nocable,3,False,1.244238294091604,1.3850830363186695,53.2957399363461,427.8734897294256,19715.810639429536,2115.709410876749,9.318770592063165,0.24079767946916178,0.07567742,4175.14446922,4096.80784768,,223.12444233,0.0,0.0,,,0.5289149160640736,0.05286606786882464,0.5155306515516554,0.055290433704020744,4101.836082222223,4141.159839583334,0.025629415122076445
2420,material_ext_nocable,3,False,1.3258289753116839,1.0698553894472198,80.40481058777621,1162.4897261115862,8079.884341159949,10623.936253675629,0.7605358454936607,0.1845871547322408,0.07661815,4357.87095097,4286.54767501,,222.571899,0.0,0.0,,,0.5350721167535498,0.05283518144267585,0.5860514903271957,0.05538308612175918,4339.811555555555,4280.0619375,-0.09094335941491645
2422,material_ext_nocable,3,False,1.2852796777886408,1.2853162002621223,7.034601189972686,208.36790861614972,12675.703881719133,10722.750375608273,1.1821317700870262,0.28335348112010555,0.04573923,2565.39363305,2541.45025474,,152.82424367,0.0,0.0,,,0.35499424527170426,0.0528419851102885,0.3037508550712438,0.05529167693627643,2551.2597244444446,2547.15094375,0.15557881242314442
2424,material_ext_nocable,3,False,0.8333093546254486,1.2595618733241039,11.164001996469128,473.8764877493577,17370.353023935473,17573.474069268566,0.9884416112299447,0.18347863424427918,0.18346661,2668.52471367,2395.69710172,,112.75382241,0.0,0.0,,,1.2546409258659252,0.054291400859953765,1.0117698028017226,0.057608417354419086,2485.7078386363637,2431.108404444444,0.21432224970712088
2423,material_ext_nocable,3,False,0.8597816405837277,1.018369728499974,17.893953348726928,992.5101095444917,5299.201277414817,19683.846548891106,0.2692157381054847,0.19266107215448225,0.23494699,1681.40901991,1321.95970969,,54.78495181,0.0,0.0,,,1.4954299362822892,0.05333607007507136,1.311066571606574,0.056258145626744874,1458.4029833333334,1393.5075088888887,0.1313832845738328
2425,material_ext_nocable,3,False,0.9717145147795623,0.8976140854598323,32.79811885343407,384.5387305681828,3343.1490454057994,7771.527401652298,0.430179149171502,0.2986115704831215,0.10902193,2895.84558563,2781.68982031,,137.57068773,0.0,0.0,,,0.8343206329632711,0.052931166266574035,0.8469725327537772,0.056089128309263665,2860.634402222222,2754.578072340426,-0.015050200700851848
2428,material_ext_nocable,3,False,1.1531101187103747,0.8412492633458145,62.07851107201704,645.4858909659011,10669.436879869649,19537.954642458473,0.5460877085200924,0.18192402972173716,0.12850455,2034.35834198,1688.07789616,,81.26850016,0.0,0.0,,,2.1006128298904976,0.0684923800983328,4.099974005634092,0.08022663850383334,1680.248168181818,1669.231727659574,-0.6448941781731993
2430,material_ext_nocable,3,False,1.3641262988475091,0.9622121419933937,45.65171412438861,1123.6298751086892,12318.711492919081,4296.667439086617,2.8670386218063424,0.269656120654986,0.25625084,3090.80453094,1905.82784042,,108.80499679,0.0,0.0,,,1.8617886014037286,0.05524416141495438,2.1401657093801854,0.056864447418532395,1862.5222404761907,1894.511576744186,-0.13912058277443326
2426,material_ext_nocable,3,False,1.1717328641209361,1.3233722455742307,36.19515795032871,686.8840520281005,2026.9646578475497,19823.767182318057,0.10224921626680092,0.19641432515584806,0.05909699,5031.3150952,4987.58343628,,270.89398617,0.0,0.0,,,0.42519229521514235,0.05292311709483363,0.4213926508179037,0.05545658502132303,5000.528397777777,4997.116216666666,0.008976404352671549
2429,material_ext_nocable,3,False,1.168307975741281,0.8885323526316865,82.66359955859726,1019.1037059909835,1647.4679939735838,10491.051991925848,0.1570355380224512,0.22290582756049995,0.23718932,2122.43262652,1735.80310943,,77.40546639,0.0,0.0,,,1.3586927394422461,0.05462535002789865,1.3755613696292834,0.055443734217870674,1609.2996162790696,1942.0069444444448,-0.012338743594512074
2431,material_ext_nocable,3,False,1.2483181733431896,0.9492693213701364,72.16382047313044,490.1216325305326,5656.2205611819545,19430.50217303866,0.2911000709508374,0.10057184525282323,0.07853343,3298.83123365,3220.79925121,,187.37135594,0.0,0.0,,,0.5945522859286355,0.05285253253597403,0.5330433126151055,0.05529971396201118,3236.1824977777774,3255.1286020833336,0.10909757610435365
2433,material_ext_nocable,3,False,0.9136982310962363,1.005379388163603,46.54320621751594,973.469209833947,4354.584846178008,11982.36757603787,0.36341606268916593,0.2749842336536285,0.0393456,1888.7241467,1873.68767194,,105.16975698,0.0,0.0,,,0.3046884893296318,0.05283947571210713,0.2760709737073456,0.055405591920408934,1878.7145422222222,1869.4081708333333,0.09855204243297555
2427,material_ext_nocable,3,False,1.131111385382467,0.8793135464235144,70.7144827216343,647.2216690408861,16226.79677329656,6128.320891247751,2.6478373213894675,0.1768080302989778,0.22489741,1839.56180703,1124.51749595,,53.31738452,0.0,0.0,,,1.913997905540263,0.05885648765843035,3.0666754185234906,0.06907908475482219,1130.810219512195,1100.0798130434782,-0.46286011468134314
2432,material_ext_nocable,3,False,1.3057120643143474,1.183240384395411,3.24355301068834,1066.353059129135,12969.987588119455,9213.645422174324,1.4076933714971065,0.19555958518897687,0.23047954,2124.52877889,1796.71601162,,75.3589771,0.0,0.0,,,1.4131751812043307,0.05286039976249443,1.1492212731553115,0.057034258463001454,2043.187907142857,1691.2340222222224,0.20602113119531523
2435,material_ext_nocable,3,False,1.3008206665021684,1.2598515651186395,3.073752803784811,983.1459700489945,18559.959311500723,8210.719155375911,2.2604547738487337,0.0911091936519271,0.21349735,2041.55902022,1665.75071937,,77.26339939,0.0,0.0,,,1.0379400520757276,0.055956630343340995,1.1112663314991102,0.05738112748246603,1612.2295860465115,1775.1904340909095,-0.06823567990842917
2436,material_ext_nocable,3,False,1.2255628241718537,1.1859666581178314,28.88476397925883,447.19296726362734,7862.8351130692,14543.569095096656,0.5406399943271245,0.22767582201883,0.23338008,1372.2241006,575.3702403,,25.15677145,0.0,0.0,,,2.5862013743722656,0.05989320662597426,1.4559092085748149,0.05574576260725943,523.6995833333333,604.344334883721,0.5592584084987409
2434,material_ext_nocable,3,False,1.2933331375714934,1.3504341925637784,38.687692642589006,790.241149080538,14094.047986216701,5686.729927784176,2.478409941248682,0.21102250270237174,0.04324847,1940.10851188,1922.2449919,,120.73457516,0.0,0.0,,,0.33569301098615334,0.05284543531047595,0.3027080057921909,0.055289988116285514,1928.2888022222219,1927.7443604166667,0.10333631785368837
2437,material_ext_nocable,3,False,1.367264260110388,1.1744684935020095,19.093541650753615,494.558596148485,15352.507795381502,13731.622654055123,1.1180403206643397,0.20622523088933864,0.11521885,3453.96332386,3309.34702907,,166.91156188,0.0,0.0,,,0.8436022529920114,0.05284037870340562,0.8468839175925905,0.0555234661116204,3412.355648888888,3297.575776595745,-0.003882509845607601
2438,material_ext_nocable,3,False,1.072451013710277,1.1730136549676196,21.479155977648897,425.3096919184945,9778.399631094999,9039.993934385144,1.0816821009028783,0.20003177744161926,0.14590111,2383.27682519,2185.12469852,,127.89267555,0.0,0.0,,,0.9443146544586329,0.05291672422355375,0.9065602355310708,0.055415291340137104,2200.591865116279,2184.842756521739,0.04079629491085934
2439,material_ext_nocable,3,False,1.067337921698006,1.1575735196344459,9.467323691611211,273.1365247697421,7675.893144693619,15671.081325612657,0.48981260355966744,0.28006528075664805,0.18552071,1956.93721911,1798.88774122,,100.79062086,0.0,0.0,,,1.1849091202195094,0.05283666173535788,1.091060728144108,0.05592085140105604,1906.2600954545453,1780.6481195652173,0.08246892386810552
2440,material_ext_nocable,3,False,0.8804671107841802,1.3911045632713268,52.7644081262768,231.26203283021138,19990.539200186744,3205.7887503731913,6.235763101314649,0.10002805194394332,0.0,1870.10269594,1870.10269594,,95.01910047,0.0,0.0,,,,,,,,,
2441,material_ext_nocable,3,False,1.089714170432965,1.2441891503578286,61.562856790891885,1146.7044553182595,19826.746617706573,17328.001188183775,1.1442027503568462,0.2590760958030582,0.06003796,5416.50807296,5366.15768462,,300.12252721,0.0,0.0,,,0.4729824729232983,0.052880515199237636,0.42582026647610105,0.05544518962348078,5397.573693333333,5358.0048875,0.1049445098013656
2443,material_ext_nocable,3,False,1.3440084802880654,0.9827877445429494,62.38502401630925,364.5743964919087,10263.90231155715,13987.732141405704,0.7337788719283893,0.12719702007509823,0.20034044,856.35811031,669.25279499,,27.42555641,0.0,0.0,,,1.1990934320884201,0.0535825126696516,1.4236349354682925,0.05713449869660299,762.3289636363636,689.6820444444444,-0.17122741810205167
2442,material_ext_nocable,3,False,1.1892399754320004,1.088575848618164,56.21996373340664,837.1273523921643,9709.340497606965,18783.412146644325,0.5169103686702391,0.25024562313659676,0.20499212,1539.51076271,1202.47321093,,59.54603854,0.0,0.0,,,1.1921568913203875,0.05305252597089264,1.3098754557212864,0.05587711798986558,1259.8796976190476,1198.2350586956525,-0.0940983553150987
2444,material_ext_nocable,3,False,1.3931675024638293,0.8546044345227566,57.26856945621025,375.4855370983936,15264.306905388286,3090.8303519465508,4.9385780412616604,0.16113347515331614,0.25710543,1367.66532825,1062.48054291,,38.40719303,0.0,0.0,,,1.3751584522984976,0.05327167819598571,1.3440541204624543,0.05779656065244642,1267.1524682926827,989.701297727273,0.022877455148320052
2446,material_ext_nocable,3,False,1.1224685886620729,1.0094524518973622,27.65521239956445,598.3569261132523,4706.862374931263,14481.797685207212,0.32501920529791706,0.28150504760223916,0.25042246,2276.94715316,1844.9090904,,85.80645061,0.0,0.0,,,1.5960314856351145,0.05302435445871713,1.508828795197522,0.058112395940177176,2052.885812195122,1701.3322186046514,0.056171732413161674
2448,material_ext_nocable,3,False,1.2221742460190714,1.1155269300630142,76.74490118870504,1184.2048497676224,4632.665025643949,14668.820850989106,0.3158171384533319,0.19084087686862938,0.04734263,2074.28646733,2053.66509348,,131.35949743,0.0,0.0,,,0.3667726330435531,0.05283955241769464,0.314467200596956,0.055304477878645376,2060.775988888888,2059.91735,0.15355952445434587
2447,material_ext_nocable,3,False,0.8244753956939206,1.1775537408706418,11.37954240656223,1032.3264035686868,6592.375197446722,7437.986354507996,0.8863118165646044,0.24573223397767857,0.09955153,3559.93690208,3437.39180384,,183.55970196,0.0,0.0,,,0.7496747870141668,0.0529134013636262,0.741151275188506,0.05538419774767521,3465.3774866666663,3487.4268958333328,0.011434616071934566
2445,material_ext_nocable,3,False,0.9461836020796481,1.1648766628699418,5.806178406247955,432.75877652839023,14883.99027886772,16487.06035185128,0.9027679866045036,0.11316883778518219,0.03993775,4555.00534587,4533.29263071,,243.0500275,0.0,0.0,,,0.31153943021968017,0.05283513667369764,0.2803693446472809,0.055296642228846754,4547.318644444445,4533.464193749999,0.10532057268252229
2452,material_ext_nocable,3,False,1.1870783436837735,0.8242780652883582,31.797260362649464,929.9028494162844,1898.5605967027484,1834.2031911575314,1.035087391547172,0.18516880518981288,0.05857111,4182.56100995,4135.92903294,,224.58438344,0.0,0.0,,,0.45205881064838915,0.052838350949849976,0.406547301559974,0.05531371097901474,4163.454680000001,4138.877525,0.1060125439157615
2451,material_ext_nocable,3,False,0.8538633497904803,0.9558865088489326,8.268430964156417,368.1476001568834,8010.190116271499,8451.405172843959,0.9477938818990514,0.1317201946601968,0.0,2189.68109872,2189.68109872,,89.0222105,0.0,0.0,,,,,,,,,
2449,material_ext_nocable,3,False,0.9940405379812609,1.3371001511580225,60.98298575737137,269.1671476246579,17834.212201994083,10674.328357187498,1.6707573165468081,0.19227551599025322,0.01884616,4629.9750575,4625.64864782,,249.20260989,0.0,0.0,,,,0.05282789281947862,,0.05527508402718614,,,
2455,material_ext_nocable,3,False,1.0102975528196814,0.8318377491171726,65.39057053117502,1004.5582844101824,15090.48116807846,6178.469950645435,2.442430130537744,0.2525384851237366,0.12505644,2361.63579042,2108.91610532,,114.88051959,0.0,0.0,,,3.4809887979100536,0.06381168242586067,1.2901839568694444,0.05904968155319426,2061.6960577777772,2121.1407875,0.9183506670748746
2453,material_ext_nocable,3,False,1.3581081494014435,1.2360840238467081,49.26605047394409,769.2317706069281,13696.072589607478,16866.90872925047,0.8120084604392178,0.24300955818812378,0.1452973,3410.93374496,3002.58463856,,165.90266161,0.0,0.0,,,1.8847105647271258,0.06324722791932164,3.69851819661436,0.08103688309311657,3037.4336318181818,2983.4980439999995,-0.6497343058719411
2454,material_ext_nocable,3,False,1.2758702655898169,0.9782624748066566,48.92169952098745,622.1529954252609,16455.586047831253,10253.003979492421,1.6049526637017744,0.2686791496405919,0.13088025,2649.37007117,2061.45912136,,113.1469942,0.0,0.0,,,2.7988400741860873,0.06292894900330363,8.049283228715117,0.0973965578283045,2043.861493333333,1916.49399375,-0.9679910539226376
2456,material_ext_nocable,3,False,1.1323378461082092,0.8325053467684941,75.53503362388302,962.5890223971982,7362.480539753982,14785.95863328471,0.4979373148779331,0.24124216233249937,0.21426788,2466.38825752,1491.65189226,,76.8494408,0.0,0.0,,,1.4636983388914935,0.05326023338951248,4.8070111840687275,0.06724383082626671,1548.2490214285715,1302.5161155555556,-1.0663268113235622
2450,material_ext_nocable,3,False,1.3422114827294576,1.3072570690339054,68.45009372190765,509.0911398303595,18995.273433603492,12479.164740640508,1.5221590409606642,0.12992738069804288,0.05076835,3297.38549196,3266.79218399,,176.12732318,0.0,0.0,,,0.3952422730578358,0.05286268933522455,0.3362245835093651,0.055301590278016156,3269.00546,3283.75619375,0.1613680483773188
2458,material_ext_nocable,3,False,1.3206569394415868,1.1784903229995078,60.247534867528636,557.78247605723,16982.74558510306,10937.149087738131,1.5527579855469626,0.24457748410342814,0.0,1846.94162925,1846.94162925,,84.60098101,0.0,0.0,,,,,,,,,
2461,material_ext_nocable,3,False,0.9825562331629143,1.1185481462279845,14.859965414803394,662.1818635440521,2244.6247829378917,3329.0849202902205,0.6742467785238148,0.2572793216710264,0.09877317,3647.78515754,3520.40605778,,192.56752505,0.0,0.0,,,1.3050750268047993,0.05527753766518364,0.7089844674385817,0.05557317621108442,3488.2851866666674,3583.8066978260867,0.5919294450536081
2459,material_ext_nocable,3,False,0.82908595172863,1.2076373790640615,72.8333143161405,947.2965523406074,14552.471438792669,4035.120266585687,3.6064529623317094,0.16552988250359568,0.05724188,5370.31256927,5323.08517498,,282.51927326,0.0,0.0,,,0.4057678753561419,0.05285319033830031,0.3757574888774987,0.055266069899861645,5319.734577777779,5355.983497916667,0.07679952014883407
2463,material_ext_nocable,3,False,1.2822395426208206,0.9814845552862066,10.265187689465645,966.7533924687455,10777.611835186392,12849.761388391724,0.8387402309993647,0.1952543742337764,0.0,2057.41942043,2057.41942043,,117.15735274,0.0,0.0,,,,,,,,,
2457,material_ext_nocable,3,False,0.9605442256222824,1.1698117395479781,52.2539192198038,1143.9661283012938,6503.588932182094,7131.989522809893,0.9118898606597757,0.1892653943746244,0.16815117,2173.53073277,1437.76465067,,71.49016334,0.0,0.0,,,,0.05530329568445969,,0.10262158580372271,,,
2460,material_ext_nocable,3,False,1.1470853899529059,1.1865736386114079,16.154289604755792,437.2971050758346,3932.5105721049104,15939.247771638155,0.24671870520152828,0.09255099240331438,0.12075045,2427.24459233,2288.44424441,,115.55770067,0.0,0.0,,,0.8121971450718906,0.05303763601348757,0.8903169133385945,0.0556271176826962,2333.65602,2331.4137276595743,-0.0917698950922482
2462,material_ext_nocable,3,False,1.2355181103669342,0.8956126447174863,63.960437543860614,382.6916683873115,14655.843200814586,15197.012913513863,0.964389731338713,0.21483264854512574,0.14914024,1712.89154622,1530.2031671,,84.41070654,0.0,0.0,,,1.030422114511989,0.05297878550738204,0.9248358886922465,0.0555242339922654,1588.818484444444,1582.4694891304348,0.10800234613202958
2464,material_ext_nocable,3,False,0.8509729477112371,0.809848117167247,64.33236760732461,1175.634978820593,8321.407724820769,6078.130726021498,1.3690735030089802,0.09129806094935587,0.25952717,1537.79950879,1059.78422407,,44.01177181,0.0,0.0,,,1.3376952982220804,0.05335174334281988,1.2364293565127773,0.05573763986567203,1044.8063738095236,1170.5949590909092,0.07867990504891367
2466,material_ext_nocable,3,False,1.0960374750273667,0.8570287071577553,15.508293418942163,989.6430474422015,5793.632883735892,15266.729597838359,0.3794940394147167,0.2399956756267049,0.0,1321.74008754,1321.74008754,,74.58871709,0.0,0.0,,,,,,,,,
2465,material_ext_nocable,3,False,1.1903691053390113,1.0392267693895527,43.61726328683663,840.9582353260237,17257.74369850091,9270.716904824189,1.861532810857435,0.25663139818145586,0.17226152,2201.01578327,1872.85415916,,100.88492762,0.0,0.0,,,1.037508289087125,0.05309712371710408,1.0587175222318224,0.05559649274970953,1876.1522790697672,1860.3590577777773,-0.020235637811703584
2467,material_ext_nocable,3,False,1.2977373544921733,0.9114113903767675,41.18693092724415,484.05192740643287,15752.398539324462,5041.787169508411,3.1243680087472567,0.24786395223236532,0.25974372,1653.09887907,1220.03829223,,53.08077898,0.0,0.0,,,1.379594711362593,0.05343289599139812,1.2429927844025606,0.055655783676565984,1177.1312071428572,1362.072631111111,0.10417339911870369
2468,material_ext_nocable,3,False,1.1856140947162572,1.0141441140641279,30.60935322696507,1188.5533381403409,11308.511213853504,7008.886842390599,1.613453244166856,0.22044446678093638,0.15245358,1740.88725733,1598.45600591,,92.01570488,0.0,0.0,,,1.0191861033727296,0.052884478346763894,0.9319763732937316,0.05550339720136978,1655.1630863636362,1628.5388304347823,0.08939258633960083
