sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,cable_angle,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path,H_mean,H_max,K_mean,K_max,k1_mean,k2_mean,H_mean_x0,H_mean_y0,cable_wale_lrest,cable_course_lrest,cable_wale_tension,cable_course_tension
3069.0,motif1_nocable,1.0,False,1.369117295134267,1.2532297188311468,53.00724078902965,299.7367389240269,,0.02276285,3891.07601882,3883.98571208,,218.22662341,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03069_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03069_stress.csv,,,,,,,0.1271710028622567,0.1271074523663367,-1.0,-1.0,0.0,0.0
3042.0,motif1_nocable,1.0,False,1.1533069560578433,0.9376056860656948,34.59469583674431,751.7173268132296,,0.20499212,1539.51076271,1202.47321093,,59.54603854,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03042_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03042_stress.csv,,,,,,,1.035486674869024,1.0704939423585538,-1.0,-1.0,0.0,0.0
3072.0,motif1_nocable,1.0,False,1.2789601956937704,1.168774634289165,23.763770780663062,936.7119251443406,,0.09741514,2905.81694537,2796.98231675,,152.92633157,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03072_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03072_stress.csv,,,,,,,0.5351092903165267,0.5299008270602953,-1.0,-1.0,0.0,0.0
3074.0,motif1_nocable,1.0,False,1.2895860599680116,0.993274705985702,68.85705043190457,540.9119361029091,,0.09883421,1677.13040893,1631.45966773,,96.86391405,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03074_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03074_stress.csv,,,,,,,0.5498983005314337,0.5320234345515612,-1.0,-1.0,0.0,0.0
3073.0,motif1_nocable,1.0,False,1.117191040673072,1.0132905946355797,54.187218594733366,560.1048922707078,,0.15526949,1115.86223756,957.29622265,,51.53167696,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03073_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03073_stress.csv,,,,,,,0.8261511667569397,0.8247844155668705,-1.0,-1.0,0.0,0.0
3070.0,motif1_nocable,1.0,False,0.8537619586748982,1.274775578154327,10.18127087348355,628.6808916775287,,0.05821988,4086.17861208,4039.47771486,,231.33140369,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03070_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03070_stress.csv,,,,,,,0.5151954878186548,0.3149202532642094,-1.0,-1.0,0.0,0.0
3064.0,motif1_nocable,1.0,False,1.0776821586968508,0.9182379888248926,66.70400386172473,869.6596308504902,,0.25952717,1537.79950879,1059.78422407,,44.01177181,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03064_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03064_stress.csv,,,,,,,1.3173474709845403,1.232749890443905,-1.0,-1.0,0.0,0.0
3057.0,motif1_nocable,1.0,False,0.8066033387077074,1.0663956607069625,81.37936006029497,447.9893284058296,,0.16815117,2173.53073277,1437.76465067,,71.49016334,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03057_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03057_stress.csv,,,,,,,3.9263198597749134,4.417171939932295,-1.0,-1.0,0.0,0.0
3065.0,motif1_nocable,1.0,False,1.2607299904596618,0.9062473573727584,42.68444885134834,816.6003578586793,,0.17226152,2201.01578327,1872.85415916,,100.88492762,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03065_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03065_stress.csv,,,,,,,0.9085601239040788,0.909253232320906,-1.0,-1.0,0.0,0.0
3056.0,motif1_nocable,1.0,False,1.156932114865119,0.840250092711476,3.794572220308604,645.66245020189,,0.21426788,2466.38825752,1491.65189226,,76.8494408,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03056_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03056_stress.csv,,,,,,,2.0045207978275204,2.997091735608889,-1.0,-1.0,0.0,0.0
3077.0,motif1_nocable,1.0,False,1.1018267424258568,1.127442401240636,85.74640064057878,1117.1473833558152,,0.1605528,2517.31004705,2298.10442794,,107.99396704,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03077_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03077_stress.csv,,,,,,,0.81619912735135,0.8823869828711823,-1.0,-1.0,0.0,0.0
3080.0,motif1_nocable,1.0,False,0.9360018333560852,1.3655362297017648,16.802444344285046,506.72510608603466,,0.0324498,5396.07907034,5378.98632293,,318.40923415,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03080_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03080_stress.csv,,,,,,,0.1815534967086973,0.1791662521640533,-1.0,-1.0,0.0,0.0
3068.0,motif1_nocable,1.0,False,1.2503224709692666,1.0104459468982243,29.864547668076487,895.7879959174343,,0.15245358,1740.88725733,1598.45600591,,92.01570488,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03068_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03068_stress.csv,,,,,,,0.8024678117030734,0.8153014726137439,-1.0,-1.0,0.0,0.0
3071.0,motif1_nocable,1.0,False,1.245901804893304,1.3974154234127778,78.73986299463508,213.1400324475304,,0.01211872,5873.5085344,5871.52286793,,315.45364574,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03071_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03071_stress.csv,,,,,,,0.0678942079167644,0.0678359307413068,-1.0,-1.0,0.0,0.0
3083.0,motif1_nocable,1.0,False,1.3516465638347683,1.3141046351120935,48.5211816500857,274.9955166069341,,0.01823993,4695.78187039,4691.08256453,,254.34351768,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03083_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03083_stress.csv,,,,,,,0.1020382390732307,0.1018992479284852,-1.0,-1.0,0.0,0.0
3075.0,motif1_nocable,1.0,False,0.9819462603285454,1.0382083386188343,57.96814320142262,1199.316310302194,,0.24527833,2075.43006291,1752.91764893,,70.51975611,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03075_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03075_stress.csv,,,,,,,1.1670067540138684,1.253411020274766,-1.0,-1.0,0.0,0.0
3086.0,motif1_nocable,1.0,False,1.227528448366824,1.3525844965746927,89.03716095449217,865.2081559400503,,0.05558728,5252.64085864,5213.45778628,,275.114724,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03086_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03086_stress.csv,,,,,,,0.307199666377234,0.3104282704702165,-1.0,-1.0,0.0,0.0
3090.0,motif1_nocable,1.0,False,0.9763722417079824,0.8133466272716295,8.92913275865089,700.6760939564867,,0.0,2071.14663925,2071.14663925,,82.26616829,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03090_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03090_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
3089.0,motif1_nocable,1.0,False,0.9876768848686128,1.1746490394663165,33.488684359441976,290.9312253628251,,0.04837523,2416.8723576,2392.93011278,,117.8199595,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03089_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03089_stress.csv,,,,,,,0.2719048393673077,0.2677923501262644,-1.0,-1.0,0.0,0.0
3084.0,motif1_nocable,1.0,False,0.9197620665578324,1.345496066421742,44.05333194357648,1063.9752496773303,,0.07164169,5252.97294049,5179.77518919,,304.71057451,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03084_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03084_stress.csv,,,,,,,0.3978288067985251,0.3961079301623119,-1.0,-1.0,0.0,0.0
3091.0,motif1_nocable,1.0,False,1.1611316823260127,1.3575740733424817,55.5146670361971,366.3083846767434,,0.02416415,5187.31331361,5180.33655729,,278.45173335,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03091_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03091_stress.csv,,,,,,,0.1354582812941718,0.135083506445393,-1.0,-1.0,0.0,0.0
3076.0,motif1_nocable,1.0,False,1.0172736996117713,0.981038009254645,87.8336665374291,239.05087051116823,,0.16113078,503.38572142,395.09296341,,18.62410026,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03076_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03076_stress.csv,,,,,,,0.836709496716318,0.9007717028372224,-1.0,-1.0,0.0,0.0
3092.0,motif1_nocable,1.0,False,1.3392332350503753,1.2395769865095705,22.368561330357288,618.0425909788339,,0.04997208,3712.18622976,3679.43660855,,203.73442277,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03092_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03092_stress.csv,,,,,,,0.2781647727954773,0.2771435105320693,-1.0,-1.0,0.0,0.0
3095.0,motif1_nocable,1.0,False,1.2182318410350246,1.19996706026755,13.577207276004934,272.73844309672194,,0.02994382,2854.27631191,2844.2919593,,153.76597112,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03095_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03095_stress.csv,,,,,,,0.1672834553975853,0.1666275917195619,-1.0,-1.0,0.0,0.0
3094.0,motif1_nocable,1.0,False,1.2103033126993374,1.3171481890105237,75.45618733632527,987.0978701595644,,0.0706425,4748.37138515,4688.01082026,,244.42712911,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03094_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03094_stress.csv,,,,,,,0.3885702658245619,0.3934959075536808,-1.0,-1.0,0.0,0.0
3085.0,motif1_nocable,1.0,False,0.849487926094431,1.2160474370982346,83.7978728188699,680.9342643283389,,0.08562579,3369.38225948,3243.33862525,,174.97694267,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03085_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03085_stress.csv,,,,,,,0.4605964969868917,1.2523716190109966,-1.0,-1.0,0.0,0.0
3067.0,motif1_nocable,1.0,False,1.1064129883949343,0.9228960205358768,87.35437789006426,1023.3086017670144,,0.25974372,1653.09887907,1220.03829223,,53.08077898,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03067_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03067_stress.csv,,,,,,,1.341488936351415,1.2085468820214462,-1.0,-1.0,0.0,0.0
3078.0,motif1_nocable,1.0,False,1.115629053909283,0.8708848006534355,37.56085919838964,809.2124272504965,,0.25452307,2154.09103768,1333.23585108,,66.16620648,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03078_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03078_stress.csv,,,,,,,1.486610627416879,1.3049265531377636,-1.0,-1.0,0.0,0.0
3036.0,motif1_nocable,1.0,False,0.8363335773811087,0.9495732967765308,15.945740703047514,216.54526080025823,,0.23338008,1372.2241006,575.3702403,,25.15677145,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03036_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03036_stress.csv,,,,,,,2.310800819297385,2.8149415454274047,-1.0,-1.0,0.0,0.0
3097.0,motif1_nocable,1.0,False,1.193994243463047,1.2829945337533963,35.708099151096164,397.0924329936192,,0.03299182,4037.81872756,4025.28091356,,211.95925154,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03097_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03097_stress.csv,,,,,,,0.1845135348417746,0.1837380240417766,-1.0,-1.0,0.0,0.0
3088.0,motif1_nocable,1.0,False,0.8431122281358396,1.1343749191393755,6.471622690140616,689.0406380194793,,0.13820736,2703.60539055,2289.88174437,,115.44217612,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03088_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03088_stress.csv,,,,,,,3.338396930239893,0.5865033718079081,-1.0,-1.0,0.0,0.0
3081.0,motif1_nocable,1.0,False,0.9041678403796246,1.074485305290959,25.613160178011324,806.0286209189925,,0.19296335,2146.77548124,1828.81272061,,84.67063535,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03081_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03081_stress.csv,,,,,,,1.178408357049118,0.9176523547273664,-1.0,-1.0,0.0,0.0
3079.0,motif1_nocable,1.0,False,1.0353098232488982,0.9694363819751716,43.33940147997895,417.0829001515618,,0.19376887,746.43384424,588.66248319,,26.37550454,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03079_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03079_stress.csv,,,,,,,1.0222130305451604,1.0019083328675458,-1.0,-1.0,0.0,0.0
3101.0,motif1_nocable,1.0,False,1.1239704407321982,1.2464160854748276,16.339355974326505,830.3327793804567,,0.0804744,3637.07248327,3571.45717942,,182.65460817,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03101_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03101_stress.csv,,,,,,,0.449814718880523,0.4367538250285538,-1.0,-1.0,0.0,0.0
3087.0,motif1_nocable,1.0,False,0.8878876927693249,1.0780305242433763,72.53116819094048,284.60640423518515,,0.11971074,1622.33495728,1307.20216221,,60.32359568,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03087_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03087_stress.csv,,,,,,,4.296366829886496,3.2089751226430123,-1.0,-1.0,0.0,0.0
3098.0,motif1_nocable,1.0,False,0.8299137416637765,1.3109580745302845,38.89982992340979,1130.7033875755317,,0.08405589,4841.65716922,4741.33850421,,287.93383472,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03098_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03098_stress.csv,,,,,,,0.4684494014770954,0.4600319877221929,-1.0,-1.0,0.0,0.0
3082.0,motif1_nocable,1.0,False,1.139172362965342,0.8767539017337593,35.37933298986744,500.295319974267,,0.19671731,2010.75076197,1249.20253045,,61.80539363,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03082_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03082_stress.csv,,,,,,,3.073086849728795,1.935930156357614,-1.0,-1.0,0.0,0.0
3104.0,motif1_nocable,1.0,False,1.236988934791194,0.9919689825812038,28.55655283153976,1102.7081071799155,,0.18582922,1837.77111776,1641.31269404,,89.73373089,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03104_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03104_stress.csv,,,,,,,0.9485009517656658,0.9734270164227594,-1.0,-1.0,0.0,0.0
3105.0,motif1_nocable,1.0,False,1.0920315205852211,1.1589622974499396,1.5071799977580247,696.6939919890087,,0.10137311,2447.19502879,2358.42283635,,116.95225,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03105_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03105_stress.csv,,,,,,,0.5695647530556124,0.5394789979341514,-1.0,-1.0,0.0,0.0
3096.0,motif1_nocable,1.0,False,0.8982177375929892,1.1628288484291116,57.3399827282296,948.0641993196124,,0.14392729,2934.20420918,2733.63603519,,137.35493623,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03096_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03096_stress.csv,,,,,,,0.7520376444589173,0.8063180740082853,-1.0,-1.0,0.0,0.0
3110.0,motif1_nocable,1.0,False,0.8441750942615676,0.888224223223129,19.39764487791036,903.9628302836038,,0.0,1397.25501361,1397.25501361,,86.16430601,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03110_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03110_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
3108.0,motif1_nocable,1.0,False,1.2953355181418784,1.0242047691601528,88.29979472546832,341.2706740762144,,0.0590648,1626.32184861,1606.98970494,,100.4060687,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03108_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03108_stress.csv,,,,,,,0.3293790282322681,0.3249877661247708,-1.0,-1.0,0.0,0.0
3100.0,motif1_nocable,1.0,False,0.8258984299562079,1.2925273139371063,20.152662722432527,1099.2764017929585,,0.08859615,4587.30809951,4470.94839416,,267.06754202,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03100_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03100_stress.csv,,,,,,,0.5040009668842937,0.4719548513242618,-1.0,-1.0,0.0,0.0
3111.0,motif1_nocable,1.0,False,1.3925152675369956,0.9533884618610038,17.450638618053663,556.5408911359848,,0.07816038,2390.5478564,2333.62113246,,141.25379167,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03111_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03111_stress.csv,,,,,,,0.4235517128113075,0.4397779750397682,-1.0,-1.0,0.0,0.0
3113.0,motif1_nocable,1.0,False,1.091691488442681,1.1064835287385113,21.139887911376583,232.4956852721519,,0.05166997,1486.54942855,1463.56199842,,76.41771004,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03113_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03113_stress.csv,,,,,,,0.2891831698117167,0.2854313000865316,-1.0,-1.0,0.0,0.0
3114.0,motif1_nocable,1.0,False,1.3606932536352458,1.33075073419507,67.88796529398935,486.2174645881157,,0.03057708,4989.07977603,4975.57994228,,268.2840097,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03114_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03114_stress.csv,,,,,,,0.1706943230033179,0.1707595230754081,-1.0,-1.0,0.0,0.0
3112.0,motif1_nocable,1.0,False,1.2819854257210896,1.2055172833973762,40.56864520497903,1009.3321338410954,,0.09350713,3359.61766138,3254.7912935,,173.80011004,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03112_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03112_stress.csv,,,,,,,0.5133236586270324,0.5109901322046234,-1.0,-1.0,0.0,0.0
3119.0,motif1_nocable,1.0,False,0.9313338930210744,0.8482592156790439,8.161870574796804,638.9574016756707,,0.0,1719.95693725,1719.95693725,,80.65067911,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03119_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03119_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
3115.0,motif1_nocable,1.0,False,1.1092307581363314,1.0806773874326194,61.50822140466491,659.3749678162201,,0.13287008,1641.9758141,1495.47983366,,75.83787133,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03115_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03115_stress.csv,,,,,,,0.7075498507782276,0.7235954986376179,-1.0,-1.0,0.0,0.0
3109.0,motif1_nocable,1.0,False,1.352553715034142,0.9298025308217608,2.658147599132537,1080.4752158772128,,0.1549221,2538.4079352,2306.81683578,,136.96090672,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03109_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03109_stress.csv,,,,,,,0.7793989833962266,0.8873887112717748,-1.0,-1.0,0.0,0.0
3121.0,motif1_nocable,1.0,False,0.8603146869833301,1.3848405001587123,42.54957042127881,974.2176831374068,,0.05515204,5871.02304045,5823.18424172,,370.18641498,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03121_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03121_stress.csv,,,,,,,0.3073112025400329,0.3061111956929971,-1.0,-1.0,0.0,0.0
3123.0,motif1_nocable,1.0,False,0.8958684903630056,1.3808046776642673,30.89005173556336,662.2037148517054,,0.03916347,5703.56009645,5679.54461669,,349.80863225,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03123_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03123_stress.csv,,,,,,,0.2196868296163374,0.2172005967887362,-1.0,-1.0,0.0,0.0
3116.0,motif1_nocable,1.0,False,0.9339513737223606,1.1383611426376476,52.67594301518981,1088.171682770478,,0.17206433,2807.28300508,2550.31426185,,123.24024151,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03116_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03116_stress.csv,,,,,,,0.8901110697308394,0.9269487747358414,-1.0,-1.0,0.0,0.0
3118.0,motif1_nocable,1.0,False,1.0154784025254442,1.3929955683373825,29.31737845134856,1149.8820760609058,,0.06657023,5980.93166758,5915.46107546,,340.01500151,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03118_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03118_stress.csv,,,,,,,0.3722176897664587,0.3653953682599793,-1.0,-1.0,0.0,0.0
3107.0,motif1_nocable,1.0,False,1.222637488668409,0.8277861147293829,62.569307709594334,781.1332411220787,,0.20454962,2918.22396178,1857.37324639,,100.72642208,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03107_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03107_stress.csv,,,,,,,3.4518460775489115,4.579334121332174,-1.0,-1.0,0.0,0.0
3106.0,motif1_nocable,1.0,False,1.3919151936713638,0.8640685837111405,64.2038598794613,910.5067826968374,,0.13816838,3094.52736247,2765.78314477,,162.61834705,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03106_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03106_stress.csv,,,,,,,1.902878050853836,2.7300692414636933,-1.0,-1.0,0.0,0.0
3102.0,motif1_nocable,1.0,False,1.3094380065518745,0.8746791656378566,15.46943328720347,378.256207955112,,0.09868927,2455.23648545,2021.04643653,,110.96419234,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03102_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03102_stress.csv,,,,,,,3.560519468978973,3.257151796809848,-1.0,-1.0,0.0,0.0
3128.0,motif1_nocable,1.0,False,1.3720408396106645,1.0580158655614331,11.942513304478112,754.6642654806242,,0.08883729,2291.53708544,2228.2532519,,142.61310677,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03128_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03128_stress.csv,,,,,,,0.4840716146963731,0.4912474614003861,-1.0,-1.0,0.0,0.0
3129.0,motif1_nocable,1.0,False,1.273533815240258,1.3789030195953018,73.87233568359339,381.9953911958187,,0.02253914,5606.00881596,5599.06342427,,298.79982751,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03129_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03129_stress.csv,,,,,,,0.1261054099317697,0.1260803848939153,-1.0,-1.0,0.0,0.0
3103.0,motif1_nocable,1.0,False,1.176753971007326,0.9265126382147256,82.43803156567155,1049.7044462179815,,0.23029256,1856.62912858,1465.05994148,,73.81190852,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03103_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03103_stress.csv,,,,,,,1.2558908938999676,1.0806162125539616,-1.0,-1.0,0.0,0.0
3125.0,motif1_nocable,1.0,False,1.2659864089860768,1.14877502633276,22.119219770065207,599.5772752931857,,0.07080046,2466.51940334,2411.18906059,,136.94855846,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03125_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03125_stress.csv,,,,,,,0.3921923939869283,0.3901120541743935,-1.0,-1.0,0.0,0.0
3093.0,motif1_nocable,1.0,False,1.040299144469042,1.3202259680050346,10.239831950527703,777.6899206858023,,0.0593189,4697.39248308,4653.52317576,,252.12075416,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03093_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03093_stress.csv,,,,,,,0.3326085131071974,0.3237235675374004,-1.0,-1.0,0.0,0.0
3117.0,motif1_nocable,1.0,False,1.2141392304613383,0.8083031437680084,18.27584800551202,402.0661951311282,,0.13577372,2755.19730622,1571.28772832,,84.97182588,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03117_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03117_stress.csv,,,,,,,4.940239847381069,4.790285396431871,-1.0,-1.0,0.0,0.0
3133.0,motif1_nocable,1.0,False,1.0040165760502724,1.3026099680099843,14.398971084490883,223.88323615854728,,0.01887868,4292.9005019,4288.05283015,,233.58674816,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03133_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03133_stress.csv,,,,,,,0.1055902347941294,0.1046489859791231,-1.0,-1.0,0.0,0.0
3134.0,motif1_nocable,1.0,False,1.2287133443626566,1.1306113706408012,0.5163339275519865,1028.2012524394204,,0.12683016,2520.94564668,2354.87176488,,124.81408567,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03134_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03134_stress.csv,,,,,,,0.6914224924699882,0.6748058939162066,-1.0,-1.0,0.0,0.0
3120.0,motif1_nocable,1.0,False,0.9651868963016056,1.021195382484048,59.95124759405183,728.6996371750677,,0.21603012,1489.50823866,1225.23841776,,50.23890501,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03120_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03120_stress.csv,,,,,,,1.053113826335676,1.1566938928784956,-1.0,-1.0,0.0,0.0
3136.0,motif1_nocable,1.0,False,0.9002688413626757,1.2664301421451696,49.07585226227001,1155.7404121284112,,0.10584695,4219.85859727,4079.73119894,,226.29143856,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03136_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03136_stress.csv,,,,,,,0.5783560562898785,0.5826613368930454,-1.0,-1.0,0.0,0.0
3124.0,motif1_nocable,1.0,False,1.206684063788799,0.8818097320786018,65.37276294107279,465.31131924481696,,0.1537458,2133.96199011,1497.66200161,,75.56165219,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03124_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03124_stress.csv,,,,,,,2.77716645733358,4.143290748384787,-1.0,-1.0,0.0,0.0
3135.0,motif1_nocable,1.0,False,0.9689406489002704,1.2354458563275967,18.8850711772468,718.474078151714,,0.08006009,3495.09912491,3415.15955411,,177.70233966,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03135_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03135_stress.csv,,,,,,,0.4535674081172957,0.4308508434082251,-1.0,-1.0,0.0,0.0
3140.0,motif1_nocable,1.0,False,1.376108093608836,1.3399807197203786,39.0034498107181,608.4525018857013,,0.03683616,5178.30044107,5158.31027257,,277.87642019,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03140_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03140_stress.csv,,,,,,,0.205588110022552,0.2051214038336198,-1.0,-1.0,0.0,0.0
