factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
r,0.5,0.012506999999999999,0.37880129,0.6622829061988195,2854.79235761,931.97414044,3.063166920342024,62.85501117,4.507141471118516e-05,8.22793272942569e-05,7.88012826498504e-05,0.010268350937525048,0.0225225327497886,1.9834612972313166,1.7132568910073724,2.2536657034552605,1.3154277769343363,16.984882030109965
r,-0.5,-0.012506999999999999,0.37887918,0.6624190863463681,2846.76888229,931.40042547,3.056439319161223,62.66367288,4.541736848760821e-05,8.2849957151492e-05,7.940613611393648e-05,0.010256622534484948,0.022453593330289037,1.9824110175769298,1.711210063676162,2.2536119714776977,1.3169697977560413,16.998462788819793
r,1.0,0.025013999999999998,0.37876294,0.6622158564022025,2858.78414793,932.26385062,3.066496835663822,62.95056874,8.980012651268737e-05,0.00016397198815647468,0.00015700339553713618,0.010274412073516669,0.022556548512263585,1.9839817829474928,1.7142725034598674,2.2536910624351183,1.3146632509630516,16.978208251725967
r,-1.0,-0.025013999999999998,0.37891874,0.6624882516645992,2842.73696957,931.11649437,3.0530411465789955,62.56789523,9.11864191865666e-05,0.00016629557420453015,0.0001594271410869277,0.010250963490216099,0.02241865629959343,1.9818815292560017,1.710179537096802,2.2535835214152016,1.3177467467777573,17.005372329140336
r,1.5,0.037521,0.37872498,0.6621494884679241,2862.7627906,932.55541629,3.0698044755227247,63.04604987,0.00013419172472275309,0.00024510659517849035,0.0002346161108300841,0.010280599561549588,0.022590278931454127,1.984499688052358,1.7152840443500468,2.253715331754669,1.3139021138674698,16.971607129671543
r,-1.5,-0.037521,0.37895871,0.6625581338124683,2838.69144451,930.83455629,3.049619747492067,62.4720478,0.0001373091163094983,0.0002503315221861146,0.00024006644907952838,0.010245446461841574,0.022383420004769155,1.9813491697797736,1.7091444898851293,2.2535538496744176,1.3185274053838933,17.01236038304507
r,2.0,0.050027999999999996,0.37868741,0.6620838023959842,2866.72839649,932.84880352,3.073090071695137,63.14145309,0.00017824905704269523,0.000325676060679912,0.0003116444073499263,0.010286909242257267,0.022623701741799476,1.9850147577336863,1.7162908386215014,2.253738676845871,1.313144967117601,16.965083478842757
r,-2.0,-0.050027999999999996,0.3789991,0.6626287502736249,2834.63219369,930.55465499,3.046174857639567,62.37613199,0.00018379173874852054,0.0003349730453335209,0.00032133503788675587,0.0102400747395754,0.022347866340742685,1.9808137299141997,1.7081042763720733,2.253523183456326,1.319312418234029,17.019429702438423
R,0.25,0.0014299073947647784,0.37891088,0.6608224544997564,2851.27672094,933.55739502,3.054206132531269,62.98128916,0.0010644541295106173,0.001386297029824403,0.0009449005327287573,0.010406944761692974,0.0222789365745787,1.976575606777922,1.7043526039609445,2.2487986095948997,1.319444464935632,16.996932496040387
R,-0.25,-0.0014299073947647784,0.37877021,0.663888286606784,2850.28448665,929.81295694,3.065438554470398,62.53762564,0.0010643642586085778,0.0013863525211504097,0.0009504656601485811,0.010226960669954538,0.02271384199871525,1.9893230512338023,1.7201645977714077,2.2584815046961966,1.3129449981834387,16.986406407873325
