sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path
3573,material_r_nocable,3,False,1.186953598415358,1.0648567045711743,37.70253131891379,479.26204939001514,14805.842884346348,4.802004263508646,0.2082463790378514,71097.72065547032,0.1454165868041306,0.0280106,5206.70002794,5171.39941027,0.0,0.0,283.01555111,,,,
3574,material_r_nocable,3,False,1.138153478168289,1.0283739724453405,45.388935514752916,1324.0085695330115,10497.295429211019,2.57744555672186,0.3879810370356983,27056.207461616632,0.11430171279442256,0.15715564,2611.27331685,2246.56802338,0.0,0.0,120.40521043,,,,
3575,material_r_nocable,3,False,1.0585064573847442,1.2941151806593296,70.97906559593049,470.1543335083773,11747.414153045742,3.8476837328611704,0.25989662077979353,45200.33433985718,0.24840800391966875,0.01114943,15425.86433041,15420.39567502,0.0,0.0,812.16389932,,,,
3576,material_r_nocable,3,False,1.395480768013114,1.0021527396661731,69.07334737840186,857.6387235406023,4303.772362456437,2.580580886390406,0.3875096515183264,11106.232697930363,0.4090889728498297,0.09267329,2411.11656827,2340.20630235,0.0,0.0,156.35379851,,,,
3577,material_r_nocable,3,False,1.2819505291686644,1.0318528269219227,15.128222013357027,917.7440009954503,1628.8225944215974,1.0010952541889142,0.9989059440804147,1630.6065691911358,0.42225143966772516,0.27345931,1161.42316644,999.28782517,0.0,0.0,46.80771292,,,,
3578,material_r_nocable,3,False,1.2416099562404928,0.9209176043412103,54.36013385513338,1054.9571379045956,18242.13863779986,3.635182085356742,0.27508938383807646,66313.49557472409,0.40216429092625106,0.08387614,5788.9193668,5374.97488862,0.0,0.0,273.89095017,,,,
3579,material_r_nocable,3,False,1.139052220042753,1.2252917049455962,75.28540792829011,1889.9831785606825,14569.300011332145,3.1315791937672084,0.31932770596710536,45624.9167832401,0.26089227151311123,0.05437126,12246.50874413,12132.00264738,0.0,0.0,616.69149304,,,,
3580,material_r_nocable,3,False,0.8907176448393057,0.9901008998550098,40.12997235544151,1409.072232283466,7398.652059312101,1.6060035416160003,0.6226636331036826,11882.261410439749,0.3859401173106273,0.29247914,2112.37626771,1688.5682755,0.0,0.0,66.07875654,,,,
3581,material_r_nocable,3,False,0.995450676950995,0.9702206882976656,0.24347816115658458,515.1344627961298,3846.253272175834,1.1329091771524036,0.8826832902117765,4357.455629700464,0.42473328863129955,0.24962925,752.5172488,582.29466471,0.0,0.0,23.39018781,,,,
3582,material_r_nocable,3,False,1.1014647457135218,1.0062303989876835,45.660446745930166,1889.6713315857535,13367.764800225768,4.974174373658721,0.2010383884601248,66493.59310238011,0.4002831304899306,0.13653805,4761.92242606,4097.08558537,0.0,0.0,202.8344277,,,,
